ID,标签,标题                            ,问题                                                                                                                                    ,答案                                                                                                                                                             ,省份 ,年份
5 ,0 ,历史类                           ,你好，广东考生，请问选科历史政治生物是否可以报考本校口腔医学技术专业，该专业对选科是否有要求.本人510分，排名42709.该专业排名80411，但要524分                                                       ,你好，口腔医学技术首选物理历史均可，再选要求是化学，谢谢。                                                                                                                                  ,广东 ,2021
6 ,0 ,希望录取                          ,广东历史生520排位3w6有望被应用心理学录取吗                                                                                                              ,你好，去年应用心理学文科类录取最低3.1万排位，供你参考，谢谢                                                                                                                                ,广东 ,2021
7 ,0 ,外语选科问题                        ,如果是高考选择日语的话报考临床医学有没有什么影响                                                                                                              ,没有影响，但是学校公共教学是外语。                                                                                                                                              ,广东 ,2021
8 ,0 ,录取                            ,河南理科考生，590分，省位次33462，超省分数线72分，能有幸被贵校医学系录取吗?可以报临床医学、口腔、眼科、基础医学哪个专业，医学系内服从调剂。                                                           ,你好，河南临床医学去年录取最低排位2万，口腔医学2.2万，供你参考，谢谢                                                                                                                           ,河南 ,2021
9 ,0 ,能否达到你校录取条件                    ,新疆哈密市二中就读，学校在伊州区，农村户口，高考成绩423，位次15287，能否达到你校二本录取条件，有没有什么录取特殊要求？                                                                       ,你好，去年我校新疆二本录取最低分为药学的433分。供你参考，谢谢。                                                                                                                              ,新疆 ,2021
10,0 ,录取                            ,请问广东考生成绩496排位139388的能否被广医联合培养的生物医学工程录取呢？还有这种联合培养能否转专业呢？                                                                               ,你好，这个位次不是稳妥，去年生工录取最低是13.4万。                                                                                                                                    ,广东 ,2021
11,0 ,专业录取                          ,请问今年贵校对进档考生录取时，怎么录取？怎么分配专业的？今年贵州排名7152高考分数565                                                                                         ,正式投档1:1，分数优先录取。依次检录你填写的专业志愿，去年贵州一本录取的最低排位在七千四百多，供你参考，谢谢                                                                                                        ,贵州 ,2021
12,0 ,广东历化地                         ,全省排名31033有机会上哪些专业呢？医学检验和影像技术有没有可能呢？                                                                                                   ,你好，我校没有影像技术专业。平行志愿下，建议报考，拉开层次进行报考，谢谢                                                                                                                           ,广东 ,2021
13,0 ,招生                            ,物理类学生536分能被口腔医学专业录取吗？                                                                                                                 ,你好，去年口腔医学录取最低排位3.8万，供你参考，谢谢。                                                                                                                                   ,湖南 ,2021
14,0 ,老师您好                          ,请问广东历史考生排名42021被贵校录取机会大吗                                                                                                              ,你好，去年我校文科类专业录取最低分接近4万，供你参考，谢谢                                                                                                                                  ,广东 ,2021
15,0 ,广东选历史的分数520排位35918能上东莞校区护理学吗  ,广东选历史的分数520排位35918能上东莞校区护理学吗？                                                                                                         ,你好，可以冲一下，护理去年录取最低接近4万。                                                                                                                                         ,广东 ,2021
16,0 ,录取问题                          ,请问贵校录取时各专业间是否存在级差，还是分数优先                                                                                                              ,分数优先，谢谢。                                                                                                                                                       ,江西 ,2021
17,0 ,投档录取比例                        ,请问贵校投录比是1:1吗？承诺一经提档绝不退档吗？                                                                                                             ,你好，1:1投档。                                                                                                                                                      ,广东 ,2021
5 ,0 ,录取                            ,您好，湖北考生历史类537排名21008有希望被贵校录取吗                                                                                                         ,你好，去年文科类录取最低排位在1万3，供你参考，谢谢                                                                                                                                     ,湖北 ,2021
6 ,0 ,广东地方专项计划是提前批吗                 ,广东地方专项计划需要提前报吗？不是贫困人口，只是农村地区的可以报吗？这个和去年最低排名差一千能上吗?今年的地方专项只有临床医学专业吗？                                                                   ,地方专项名单需要提前审核，并在阳光高考网通过，才可以报考谢谢。                                                                                                                                ,广东 ,2021
7 ,0 ,录取                            ,老师，你好，我是河北女孩理科，分数579，位次23927，报考医学实验技术希望大吗？                                                                                            ,你好，河北医学实验技术去年录取最低3.2万左右，供你参考，谢谢。                                                                                                                               ,河北 ,2021
8 ,0 ,高考咨询                          ,广东历史类选修化学生物，排名五万＋的可以报考吗，或者说选历史的报考你们医学类的有机会吗                                                                                           ,去年文科类录取最低在3.9万，今年新高考，不知情况如下，平行志愿，建议报考，谢谢                                                                                                                       ,广东 ,2021
9 ,0 ,贵校的口腔医学在不同省有本一和本二，两者有什么区别？    ,同为口腔医学本一和本二是不是在教学和师资力量上相差很大                                                                                                           ,学校只有一个口腔医学专业，如果省外还区分一二本招生，口腔医学都是一本招生。                                                                                                                          ,湖南 ,2021
10,0 ,位次了解                          ,您好！广州考生，历史类，总分557，位次15189，中西医临床医学有希望吗？                                                                                                ,你好，我们学校没有这个专业哈，谢谢。但是这个位次报考我们学校可以。                                                                                                                              ,广东 ,2021
11,0 ,江西美术生                         ,请问贵校今年是否招收艺术生                                                                                                                         ,没有谢谢                                                                                                                                                           ,江西 ,2021
12,0 ,预防医学到底是学什么的，有什么应用             ,预防医学到底是学什么的，有什么应用。难道预防医学单指检测这一方面的吗？                                                                                                   ,你好，详情请看下我们学校招生办公室推出来的，专业巡礼栏目，里面有专业详细的介绍，谢谢                                                                                                                     ,广东 ,2021
13,0 ,关于湖南理科生报贵校                    ,湖南理科生在湖南排五万三，总分532可以报贵校吗，如果报考录取的概率多大，关于选专业可不可以给出一点建议，谢谢                                                                               ,你好，去年湖南我们是二本招生，今年合并为本科批次，估计位次会有所提升。去年录取的康复治疗学在5.6万左右，信息管理与信息系统在5.7左右，药学在5.5左右，预防医学在5.6万左右，供你参考，谢谢。                                                             ,湖南 ,2021
14,0 ,录取                            ,老师，你好，河北理科579，位次23927，报考医学影像，儿科学希望大吗？                                                                                                 ,你好，河北医学影像学去年录取最低排位2.5万左右，儿科学去年没有招生，谢谢                                                                                                                          ,河北 ,2021
15,0 ,咨询                            ,老师，您好，我是云南理科考生，高考考了503，位次四万七，可以报考贵校的什么二本专业呢？                                                                                          ,你好，就去年的排位，二本录取最低排位在3.1万，谢谢                                                                                                                                     ,云南 ,2021
16,0 ,视力问题                          ,近视可以报考医学检验技术吗                                                                                                                         ,可以，谢谢                                                                                                                                                          ,广东 ,2021
17,0 ,招生                            ,老师，你好，河北理科579，位次23927，报考临床医学有希望吗？                                                                                                     ,你好，临床医学去年录取最低排位在2.3万左右，供你参考，谢谢                                                                                                                                 ,河北 ,2021
5 ,0 ,招生                            ,广东文科生509分43302名有希望被中医学录取吗                                                                                                             ,你好，我们学校没有中医学哈，谢谢。我们去年文科录取最低排位在3.9万，供你参考，谢谢。                                                                                                                    ,广东 ,2021
6 ,0 ,广东物理科                         ,我想请问一下，高考排名78000，报考贵校的药学专业稳吗？                                                                                                         ,你好，药学去年录取最低排位在8万左右，数据供你参考谢谢。                                                                                                                                   ,广东 ,2021
7 ,0 ,新疆单列类                         ,你好！新疆单列类预科班有哪些专业？                                                                                                                     ,你好，新疆预科班有医学检验技术、护理学、预防医学、药学、信息管理与信息系统这几个专业，具体以最终公布为准，谢谢。                                                                                                       ,新疆 ,2021
8 ,0 ,体检标准                          ,您好！请问如果身体健康状况属于不宜就读的情况（高度近视，其余均正常），在分数达线的情况下能否被贵校临床医学专业录取？谢谢。                                                                         ,高度近视不影响哈，谢谢。                                                                                                                                                   ,河北 ,2021
9 ,0 ,辽宁文科                          ,你好，分数高于本科控制线16分是否有机会报考贵校的本科专业?有什么专业推荐吗？贵校对我麻醉学和医学影像学需要多少分？                                                                            ,"同学你好，感谢关注广东医科大学，去年辽宁录取最低排位是医学检验技术4万左右，今年我校在辽宁招生的专业都不错，根据自己的职业兴趣来选择哈。然后麻醉学去年排位是2.8万，医学影像学是3.6万，以上数据仅供你参考。如需进一步了解，欢迎致电：0769-22896175,。祝一切顺利！"                   ,北京 ,2021
10,0 ,安徽文科生排名25862报考成功几率            ,我是安徽文科生省排名25862，想问报考贵校成功几率大吗？可以报考什么专业                                                                                                 ,你好，谢谢关注广东医科大学。去年安徽录取的文科专业，排位都不到2万，谢谢。                                                                                                                          ,安徽 ,2021
11,0 ,临床医学专业录取                      ,多少分或者排位多少能被临床专业录取？谢谢~！                                                                                                                ,你好，今年的录取分数线还没有出来哈。去年重庆临床医学专业最低排位是1万左右，数据供你参考，谢谢。                                                                                                               ,重庆 ,2021
12,0 ,录取                            ,老师您好，我是今年辽宁的考生504分42285位可以报考贵校的口腔专业嘛                                                                                                  ,你好，同学，谢谢关注。去年辽宁口腔医学录取最低排位在1.6万左右，去年在辽宁录取各个专业最低的是康复治疗学4.2万，数据供你参考，谢谢。祝一切顺利                                                                                      ,辽宁 ,2021
13,0 ,安徽考生                          ,理科排名72738有机会被贵校录取吗                                                                                                                    ,你好，同学，谢谢关注。就去年排位情况，在安徽录取的最低排位是7.5万，数据供你参考，欢迎报考！                                                                                                                ,安徽 ,2021
14,0 ,高考咨询                          ,你好，我是广东的历史类考生我想问一下贵校1.转专业的条件2.能不能修双学位3.今年贵校是否招收健康服务与管理专业的广东考生？该专业在哪个校区就读？4.选专业的具体条件5.录取时是否设置专业级差和调档比例？6.贵校的宿舍环境如何？最后想问问广东的历史类考生录取几率大吗？,这位同学你好，谢谢你的咨询。如你方便，请来电咨询0769-22896175，给你详细的解答，欢迎致电哈，谢谢。                                                                                                        ,广东 ,2021
15,0 ,视力要求                          ,高考体检视力不合格的话，暑假去做激光手术矫正的话，那些对视力有要求的专业可不可以填报？                                                                                           ,你好同学，我们对色盲色弱有要求，近视没要求，谢谢。欢迎报考！                                                                                                                                 ,浙江 ,2021
16,0 ,关于视力                          ,贵校哪些专业有视力的要求？                                                                                                                         ,你好，我们医药类的专业不招色盲色弱哈，近视的话，不影响，谢谢。                                                                                                                                ,广东 ,2021
17,0 ,关于视力                          ,贵校哪些专业有视力的要求？                                                                                                                         ,你好，我们学校大部分专业不招色盲色弱，然后近视没影响哈，谢谢。                                                                                                                                ,广东 ,2021
5 ,0 ,口腔医学专业                        ,请问贵校2021年的口腔医学专业是否提供专接本？😊                                                                                                            ,你好，我们学校专升本的专业只开设4个专业，护理、药学、中药学、预防医学，谢谢。                                                                                                                        ,河北 ,2021
6 ,0 ,视力要求                          ,请问矫正视力在5，镜片度数在450~550之间，其他正常，能报医学类、智能医′学工程之类专业吗？                                                                                      ,可以的，不是色盲色弱即可哈，谢谢。                                                                                                                                              ,广东 ,2021
7 ,0 ,专业                            ,老师好，请问我服从专业调剂后，若不喜欢这个专业，能否转专业或双修专业呢？转专业和双修专业又有什么条件要求？                                                                                 ,你好，转专业要入校后才能进行，学校有转专业和辅修专业制度，请你来电0769-22896175，我们详细和你说，谢谢。                                                                                                     ,广东 ,2021
8 ,0 ,录取                            ,临床医学中东莞校区和湛江校区有什么区别，哪个更好？                                                                                                             ,你好，只有校区的区别，其他没有，教学师资力量旗鼓相当。                                                                                                                                    ,广东 ,2020
9 ,0 ,服从调剂                          ,老师您好！请问如果填报贵校时服从调剂会被调剂到护理学专业吗？                                                                                                        ,不一定，要看到时计划未录满是哪些专业，谢谢。                                                                                                                                         ,广东 ,2020
10,0 ,录取                            ,你好我是广东理科生排名在91528想进贵校的心理学或者药学我可以冲一下吗？                                                                                                 ,你好，这两个专业参考去年的排位，可能机会较小，生物医学工程学院的专业机会大一些，你看看。                                                                                                                   ,广东 ,2020
11,0 ,文科，排位32897，报英语专业的录取机会大吗       ,文科，排位32897，报英语专业的录取机会大吗                                                                                                               ,有机会的，可以填报，谢谢                                                                                                                                                   ,广东 ,2020
12,0 ,报考                            ,贵校有哪些专业可以专插本？如果是专科的药学专业的学生报贵校的专插本考试时是要有药师证才能拿到本科毕业证吗？                                                                                 ,现在只有4个专业，药学，中药学，预防医学，护理学，我们报考条件是全日制的大专生，前置专业相符，谢谢。                                                                                                             ,广东 ,2020
13,0 ,助产                            ,请问贵校的助产专业毕业后是技师还是医师？                                                                                                                  ,助产是授予理学学士学位                                                                                                                                                    ,广东 ,2020
14,0 ,招生                            ,新疆单列类理科考生分数382位次2212能考上你们学校一本嘛                                                                                                        ,您好，由于新疆计划较少，每年分数波动比较大，所以参考下去年分数，谢谢                                                                                                                             ,新疆 ,2020
15,0 ,咨询                            ,吉林考生，30498报考贵校录取几率大吗？谢谢                                                                                                               ,你好，去年吉林是特殊情况滑档了，所以分数比较低，今年情况还不知道呢，谢谢                                                                                                                           ,山东 ,2020
16,0 ,协同                            ,请问贵校协同培养毕业证是否与普通毕业生相同？是否会有额外加字？毕业证含金量如何？是否会影响后期就业？麻烦老师了，老师辛苦了。                                                                        ,毕业证和普通类一样，没有额外加字，谢谢                                                                                                                                            ,广东 ,2020
17,0 ,卫生专项                          ,老师好，贵校的卫生专项是怎么样的？毕业后定向工作的6年中可以考研究生吗？6年中在职研究生可以考吗？6年工作中有执业医师资格证、住院医师规培证发吗？                                                             ,卫生专业是毕业后要到定向的地区服务6年，能不能考在职研究生要与协议单位商量，毕竟是在那里服务6年，服务6年是包含3年是规范化培训、                                                                                              ,广东 ,2020
5 ,0 ,协同培养                          ,请问贵校与广东食品药品职业学协同培养的学生毕业后所得到的毕业证书是由贵校颁发还是由广东食品药品职业学院颁发                                                                                 ,是我校颁发的，与普通类考生一样，谢谢                                                                                                                                             ,广东 ,2020
6 ,0 ,报考                            ,老师，你好，请问贵州考生，考分575，位次9962，能报考贵校临床医学专业吗                                                                                                ,你好，去年临床医学录取最低排位是7275，给你参考，谢谢                                                                                                                                   ,贵州 ,2020
7 ,0 ,关于招生                          ,您好！本人是青海考生，请问贵校招青海的学生吗？                                                                                                               ,你好，我们学校在青海没有招生计划，谢谢                                                                                                                                            ,青海 ,2020
8 ,0 ,广东医科大学                        ,您好，黑龙江女生分能进贵校的护理学吗？                                                                                                                   ,女生分？                                                                                                                                                           ,黑龙江,2020
9 ,0 ,广东医科大学                        ,辽宁理科生，分数431，位次72690，能上康复治疗学，医学检验技术，预防医学这三个专业吗                                                                                         ,你好，辽宁去年特殊情况，滑档了，所以录取分数低，今年不知道情况怎样，谢谢                                                                                                                           ,辽宁 ,2020
10,0 ,录取                            ,排名102157进本校有机会吗，是不是被调剂机会大？                                                                                                            ,去年我们理科录取的最低排位是10万2000多，今年排位估计会上升，供你参考，谢谢。                                                                                                                      ,广东 ,2020
11,0 ,考研                            ,请问贵校每年考上中山医和南方医的医学硕士的数据有吗                                                                                                             ,你好，这个数据没有，谢谢。                                                                                                                                                  ,广东 ,2020
12,0 ,广佛理科生                         ,老师：您好！高考成绩刚好到达高优投档线，排位近8万名，填报第一志愿，能被贵校录取到吗？谢谢                                                                                         ,你好，这个排位可以进我们学校，然后看下选择哪个合适自己的专业，谢谢。                                                                                                                             ,广东 ,2020
13,0 ,招生                            ,"吉林考生理科449分,省内排名33571-33807,同意专业调剂,有希望被录取吗?"                                                                                          ,你好，辽宁理科录取的最低排位是32702，供你参考，谢谢。                                                                                                                                  ,吉林 ,2020
14,0 ,专业录取分数线                       ,我是福建考生，分数516，有望录取贵校影像学，口腔医学专业吗                                                                                                        ,你好，福建今年新高考改革，所以分数还不清楚，这两个专业在其他省是一本招生，分数都会比较高。                                                                                                                  ,福建 ,2020
15,0 ,报考                            ,"吉林理科449,同意专业调剂,有可能被录取吗?"                                                                                                             ,吉林理科去年录取最低排位是32702，供你参考，谢谢                                                                                                                                     ,吉林 ,2020
16,0 ,贵校在广东是一本吗？                    ,.                                                                                                                                     ,现在广东是一二本合并了，谢谢                                                                                                                                                 ,广东 ,2020
17,0 ,广东文科考生                        ,老师您好，请问贵校今年招文科专科生吗？我是广东文科考生，今年总分506分，排位38549，如果贵校招文科专科生，我进入贵校的几率大吗？因为我想报贵校的文科专科                                                       ,你好，我们是本科院校，没有专科专业，谢谢。                                                                                                                                          ,广东 ,2020
5 ,0 ,广东文科考生                        ,老师您好，请问贵校今年招文科专科生吗？我是广东文科考生，今年总分506分，排位38549，如果贵校招文科专科生，我进入贵校的几率大吗？                                                                   ,你好，我们没有招收专科，谢谢                                                                                                                                                 ,广东 ,2020
6 ,0 ,录取概率                          ,2020年高考522分省排名82458报该校的卫生专项计划临床专业是否能被录取                                                                                               ,你好，卫生定向录取规则是专业志愿优先，所以不好估计分数，谢谢                                                                                                                                 ,广东 ,2020
7 ,0 ,录取                            ,请问广东考生491分有机会录取吗                                                                                                                      ,你好，看下排位，今年我们预测文科排位在前36000机会比较大，谢谢                                                                                                                              ,广东 ,2020
8 ,0 ,录取                            ,你好，我是广东考生571排名38209进入贵校的口腔专业有多大机会？                                                                                                    ,你好，这个排位进口腔专业机会非常大，欢迎报考，谢谢。                                                                                                                                     ,广东 ,2020
9 ,0 ,录取                            ,老师你好，请回答一下给个答l复，电话打不通，都是忙音，广州文科生505分，总排名39504有机会录入贵校吗？服从专业调剂，谢谢！                                                                      ,你好，我们去年文科录取的最低排位是36000多，机会不是很大，谢谢                                                                                                                              ,广东 ,2020
10,0 ,湖南                            ,请问湖南理科考生505分能报考贵校吗                                                                                                                    ,你好，参考下去年最低排位71334，。谢谢                                                                                                                                          ,湖南 ,2020
11,0 ,录取                            ,您好，请问广东理科分数465排名150500，有机会进入贵校的卫生专项计划吗？如果有机会，定向至哪里机会最大？                                                                               ,你好，卫生定向录取原则是志愿优先，看哪个地区报的人少机会大一些。                                                                                                                               ,广东 ,2020
12,0 ,录取线                           ,往年在福建的录取分数线                                                                                                                           ,你好，去年福建录取最低排位是80879，供你参考，谢谢                                                                                                                                    ,福建 ,2020
13,0 ,专业                            ,老师，你好！我是山西2020级考生。理科511分，山西排位是47954.上贵校的生物技术专业可有希望？谢谢！                                                                                ,你好，由于省外计划少，分数波动大，去年理科录取最低排位是48980，供你参考，谢谢。                                                                                                                     ,山西 ,2020
14,0 ,河南理科                          ,河南理科545，109540位次，可以报考贵校冲一冲么？几率大么                                                                                                      ,你好，去年河南理科录取最低排位是94355，供你参考，谢谢                                                                                                                                  ,河南 ,2020
15,0 ,在本科为何不能报协同                    ,我在A志愿填了你们广东医科大学，在B志愿也填了，广东医科大学协同培养专业，但是会显示专业代码错误或者本科批次没有招生计划是什么意思？                                                                    ,协同培养专业是另一个代码，80031                                                                                                                                             ,广东 ,2020
16,0 ,关于录取与校区                       ,老师您好！广东文科排位30000能到贵校就读护理专业吗？现在办学地点是在东莞吗？                                                                                              ,你好，两校区都有护理专业，看你选择哪里，去年护理录取最低排位是36904，供你参考，谢谢。                                                                                                                  ,广东 ,2020
17,0 ,关于专业                          ,代码201金融学与代码202会计学本专业与其他国外大学合作开展学分互认项目如何理解？有雅思门槛吗？毕业证有几本？                                                                              ,你好，你看错学校了，我们学校没有这些专业，谢谢                                                                                                                                        ,广东 ,2020
5 ,0 ,咨询                            ,你好，我是福建考生，今年成绩高出本科线69分，请问报考贵校专业的成功的概率有多大                                                                                              ,你好，由于省外计划比较少，分数波动也比较大，去年录取的专业分数在一本线左右了。                                                                                                                        ,福建 ,2020
6 ,0 ,填志愿                           ,请问贵校的临床医学(东莞校区)填报的代码是009吗？                                                                                                            ,是的，谢谢                                                                                                                                                          ,广东 ,2020
7 ,0 ,专业                            ,"广东理科518排位87078,能进什么好的专业？能进卫生检验科吗？是不是湛江校区一本专业多，东莞校区是二本专业多？"                                                                           ,广东现在已经取消一二本招生了啊，原先一本招生的专业，两校区都有。去年排位是9万多一点，机会还是挺大的。                                                                                                            ,广东 ,2020
8 ,0 ,报考                            ,辽宁理科389分位次90746能报考贵校吗？                                                                                                                ,去年辽宁特殊情况，滑档了，今年不知情况怎样，慎重考虑。                                                                                                                                    ,辽宁 ,2020
9 ,0 ,海南考生                          ,您好今年海南改革不分文理排名7641口腔医科按2019理科转化大概在650分可以报吗                                                                                            ,海南新高考第一年不知道情况，怎样，去年录取分数是687这样子，请你参考一下，谢谢。                                                                                                                      ,海南 ,2020
10,0 ,报考                            ,老师您好！新疆考生总分554，位次3697可以报考贵校的临床医学专业吗？                                                                                                  ,你好，参考下去年分数，去年第一批次录取最低排位是5885.谢谢                                                                                                                                ,新疆 ,2020
11,0 ,投档                            ,老师您好，想问一下贵校的调挡比例                                                                                                                      ,你好，1:1投档                                                                                                                                                       ,辽宁 ,2020
12,0 ,招生                            ,您好，我想问一下一只眼睛因为角膜炎而有薄翳，看不清东西，可以报考临床医学吗？谢谢！                                                                                             ,色盲色弱不可以报考医学类专业哈，谢谢。                                                                                                                                            ,广东 ,2020
13,0 ,关于专业的校区                       ,您好！请问国际经济和贸易、英语、应用心理学的专业在哪个校区？湛江还是东莞？                                                                                                 ,都在东莞校区，谢谢。                                                                                                                                                     ,广东 ,2020
14,0 ,你好，请问广东考生，理科，排位147775有机会进贵校吗？ ,服从调剂                                                                                                                                  ,你好，机会较小，去年“2+2”录到最低是13万多。谢谢                                                                                                                                    ,广东 ,2020
15,0 ,调剂                            ,那个专业调剂是只在本校在广东招生的专业中调剂，还是在这个学校的所有专业中调剂？                                                                                               ,我们现在招生有32个专业，到时调剂，哪个专业计划未满，就可以调剂。                                                                                                                              ,广东 ,2020
16,0 ,协同培养                          ,您好，请问贵校的协同培养的毕业证上面会写协同培养或者应用技术类之类的字吗？                                                                                                 ,不会，与普通类的一样。                                                                                                                                                    ,广东 ,2020
17,0 ,录取                            ,老师你好，甘肃考生分数552，位次7050报考贵校有希望没？                                                                                                        ,你好，省外每年计划数少，分数波动较大，参考下去年，去年甘肃临床最低位次是9083                                                                                                                       ,甘肃 ,2020
5 ,0 ,第一批次会不会被调剂到第二批次               ,贵校在我们安徽招生既有本科一批也有本科二批的专业，我想问问，如果填报本科一批的专业会不会被调剂到未填报的本科二批的专业呢？                                                                         ,你好，是按批次来录取的。                                                                                                                                                   ,安徽 ,2020
6 ,0 ,咨询                            ,"您好！我是江苏无锡的理科学生，高考分数363,全省排位应该在45554有机会报贵校吗"                                                                                          ,你好，省外每年计划数少，分数常常有变化，去年临床专业最低是40175，其他专业最低是52099                                                                                                                ,江苏 ,2020
7 ,0 ,招生                            ,广东考生理科68174能进医学检验技术此专业吗？今年你们减招人数，只有99人                                                                                                ,对，今年人数减少了，你比去年上升了6000多个排位，机会还是较大的。                                                                                                                             ,广东 ,2020
8 ,0 ,报考                            ,您好，广东理科考生528分，排位75860，报考临床医学专业，有机会录取吗？                                                                                                ,没有哈。看下其他专业，谢谢                                                                                                                                                  ,内蒙古,2020
