ID,标签,标题                            ,问题                                                                                                                                                  ,答案                                                                                                                                                  ,省份,年份
15,0 ,广东，515分，报贵校行不行                ,广东，515分，报贵校行不行                                                                                                                                      ,欢迎报考我校！可以留意一下协同培养专业。                                                                                                                                ,广东,2021
16,0 ,湖北文科生559报考贵校英语专业概率多大          ,湖北文科生559报考贵校英语专业概率多大                                                                                                                                ,请参考一下往年在湖北招生情况。有希望的话，可以冲一冲。                                                                                                                         ,湖北,2021
5 ,0 ,转专业条件                         ,请问，如果录取时被调剂了专业，有机会转到喜欢的专业吗？要转的话需要怎样的条件？一般成功率大吗？                                                                                                     ,考生，你好！入校后，第一年的第二学期可以申请转专业，具体要求可入校再了解相关政策，谢谢                                                                                                         ,广东,2021
6 ,0 ,老师您好                          ,我的专业组只有一个专业选择，选择服从调剂，如果那个专业录不了，请问是如何调剂？（专业组只有一个专业可选）                                                                                                ,考生，你好！如果是院校专业组只有一个志愿，能够投档过来，基本上是不需要调剂的，谢谢                                                                                                           ,广东,2021
7 ,0 ,校区                            ,您好，我想咨询一下教育技术学和数学与应用数学在哪个校区                                                                                                                         ,考生，你好！除协同培养外，我校其他专业均为第一学年在河源校区，第二至第四学年在广州校区，谢谢                                                                                                      ,新疆,2021
8 ,0 ,您好                            ,您好，我想问的是一个专业组内只有一个专业，选择服从调剂，万一那个专业满额了，可是专业组就一个专业，那怎么办呢？                                                                                             ,考生，你好！请先了解广东省高考录取原则，谢谢                                                                                                                              ,广东,2021
9 ,0 ,调剂                            ,您好，请问一个专业组内只有一个专业选择，选择了服从调剂，然后没被那个专业录取，会跳到第二个专业组还是会被退档？                                                                                             ,考生，你好！专业组内调剂                                                                                                                                        ,广东,2021
10,0 ,调剂                            ,您好，请问一个专业组内只有一个专业选择，选择了服从调剂，然后没被那个专业录取，会跳到第二个专业组还是会被退档？                                                                                             ,考生，你好！服从调剂，会在同一院校专业组内调剂，谢谢                                                                                                                          ,广东,2021
11,0 ,专业问题                          ,物理类可以选汉语言文学专业吗                                                                                                                                      ,考生，你好！请具体查看我校2021年招生计划表http://zs.gpnu.edu.cn/bkzn/a2021nptgkbkzl.htm，谢谢                                                                             ,广东,2021
12,0 ,少数民族                          ,想请问一下，我是广东考生，我的身份证和户口本都是少数民族，我是少数民族，高中以前都在少数民族聚居地区读，高中和高考没有在少数民族地区读，录取的时候会不会按照少数民族录取？如果我要确认自己符不符合少数民族投档要求我要去哪里确认？报志愿的时候我要怎么报，怎么写代码？                 ,考生，你好！少数民族身份可咨询当地教育局或者是广东省教育考试院；志愿填报请参考广东省教育考试院出版的志愿填报指南和专业目录用书。谢谢                                                                                  ,广东,2021
13,0 ,编导                            ,广东考生，编导专业综合分452，有机会吗？                                                                                                                               ,考生，你好！请参考我校往年录取分数线，网址为：http://zs.gpnu.edu.cn/bkzn/a2021nptgkbkzl.htm                                                                                ,广东,2021
14,0 ,高考咨询                          ,土地资源管理是属于文科还是理科呢                                                                                                                                    ,考生，你好！我校目前没有土地资源管理专业，谢谢                                                                                                                             ,广东,2021
15,0 ,专业录取                          ,汉语言文学专业是贵校的热门/一级专业吗？这两个专业今年扩招吗？广东文史498分排名52187被贵校录取的概率大吗（以贵校为第一志愿）？                                                                                 ,考生，你好！请查看我校招生网址，网址为http://zs.gpnu.edu.cn/bkzn/a2021nptgkbkzl.htm                                                                                    ,广东,2021
16,0 ,汉语言文学师范专业                     ,请问广东考生理科排名84900报读贵校汉语言文学师范类专业有机会被录取吗？                                                                                                               ,考生，你好！请参考我校往年录取分数线，网址为：http://zs.gpnu.edu.cn/bkzn/a2021nptgkbkzl.htm。谢谢                                                                             ,广东,2021
5 ,0 ,该校是否有大类招生的专业组                 ,该校是否有大类招生的专业组，且是否有专业级差呢？                                                                                                                            ,我校目前没有设置大类招生专业组，谢谢                                                                                                                                  ,广东,2021
6 ,0 ,广东                            ,广东选物理509分121000名有机会报考贵校吗                                                                                                                            ,考生，你好！请参考我校往年录取分数做合理评估，网址为http://zs.gpnu.edu.cn/bkzn/a2021nptgkbkzl.htm                                                                             ,广东,2021
7 ,0 ,招生                            ,新疆理科316位次32869有没有可能招收                                                                                                                               ,考生，你好！具体可参考我校往年录取分数线，网址为http://zs.gpnu.edu.cn/bkzn/a2021nptgkbkzl.htm，谢谢                                                                            ,新疆,2021
8 ,0 ,录取                            ,你好，广东全理排位104056，总分522有机会被贵校录取吗                                                                                                                      ,考生，你好！请参考我校往年录取分数线做合理评估，网址为http://zs.gpnu.edu.cn/bkzn/a2021nptgkbkzl.htm，谢谢                                                                         ,广东,2021
9 ,0 ,校区问题                          ,请问汉语言文学专业的校区在哪里？回到大学城后是在哪一个校区？                                                                                                                      ,除协同培养专业外，其他专业均为第一学年在河源校区，第二至第四学年在广州校区                                                                                                               ,广东,2021
10,0 ,录取和转专业                        ,广东物理类总分562，排名56191，报考贵校的英语师范专业能稳保吗？若服从调剂而被调剂到其他专业是否还有机会转专业？                                                                                         ,考生，你好！具体可参考我校往年录取分数线，网址为http://zs.gpnu.edu.cn/bkzn/a2021nptgkbkzl.htm。若服从调剂，被我校录取后，大一下半学期可申请转专业。                                                    ,广东,2021
11,0 ,少数民族班                         ,请问是湖南户籍少数民族聚居的广东考生符合资格报考吗？                                                                                                                          ,考生，你好！如果以少数民族学生身份报考，则需和当地教育考试院咨询是否符合条件。谢谢                                                                                                           ,广东,2021
12,0 ,录取                            ,广东考生，选择物生地，分数485，排名154949，有机会心理师范吗                                                                                                                  ,考生，你好！具体可参考我校往年录取情况，网址为http://zs.gpnu.edu.cn/bkzn/a2021nptgkbkzl.htm，谢谢                                                                             ,广东,2021
13,0 ,关于报考                          ,"在官网上没有查到贵校的历年分数线，请问贵校近三年有没有在西藏招生？文史类的分数线是多少？今年文史汉族考生考了377分，位次1655,报考有希望吗？谢谢"                                                                       ,考生，你好！具体可参考我校往年录取情况，网址为http://zs.gpnu.edu.cn/bkzn/a2021nptgkbkzl.htm，谢谢                                                                             ,西藏,2021
14,0 ,录取                            ,我的排名是109832，是否能被贵校录取。网络空间安全今年录取排名如何。                                                                                                                ,考生，你好！具体请查看我校往年录取情况，网址为http://zs.gpnu.edu.cn/bkzn/a2021nptgkbkzl.htm，谢谢                                                                             ,广东,2021
15,0 ,河南                            ,请问位次96108有把握上贵校吗入学可以专业吗奖学金如何设置                                                                                                                      ,考生，你好！填报志愿具体可参考我校往年录取情况，网址为http://zs.gpnu.edu.cn/bkzn/a2021nptgkbkzl.htm。入学后可转专业。                                                                   ,河南,2021
16,0 ,住宿、专业和录取问题                    ,1、请问国家特色的专业是汉语言文学专业还是汉语言文学（师范）专业？2、请问校区是第一年在河源，后到大学城吗？3、请问广东省历史类考生559分，排14521到汉语言文学（师范）稳吗？                                                          ,考生，你好！填报志愿具体可参考我校往年录取情况，网址为http://zs.gpnu.edu.cn/bkzn/a2021nptgkbkzl.htm除联合培养专业外，其他专业均为第一学年在河源校区，第二至第四学年在广州校区（共有4个）                                 ,广东,2021
5 ,0 ,广播电视编导专业                      ,请问综合分489（文），排位517有机会被贵校的广电编专业录取吗？                                                                                                                   ,考生，你好！具体可参考我校往年录取情况，网址为http://zs.gpnu.edu.cn/bkzn/a2021nptgkbkzl.htm，谢谢                                                                             ,广东,2021
6 ,0 ,联合培养                          ,联合培养项目是否比本部分数低？                                                                                                                                     ,考生，你好！具体可参考我校往年录取情况，网址为http://zs.gpnu.edu.cn/bkzn/a2021nptgkbkzl.htm，谢谢                                                                             ,广东,2021
7 ,0 ,校区去向                          ,电气工程及其自动化专业第二年到哪个校区                                                                                                                                 ,根据当时情况而定。                                                                                                                                           ,广东,2021
8 ,0 ,录取比例                          ,录取比例是多少                                                                                                                                             ,按照1：1投档录取。                                                                                                                                          ,广东,2021
9 ,0 ,招生                            ,请问广东历化政471能报考贵校吗？                                                                                                                                   ,考生，你好！具体可参考我校往年录取情况，网址为http://zs.gpnu.edu.cn/bkzn/a2021nptgkbkzl.htm，谢谢                                                                             ,广东,2021
10,0 ,录取                            ,广东历史31500报考贵校，录取几率高吗？报考                                                                                                                             ,考生，你好！具体可参考我校往年录取情况，网址为http://zs.gpnu.edu.cn/bkzn/a2021nptgkbkzl.htm，谢谢                                                                             ,广东,2021
11,0 ,录取                            ,您好，我是梅州考生，请问2021年理科520分，选科是政治，生物。排位106817准能有幸被贵校录取吗？能选择哪些热门专业呢？                                                                                     ,考生，你好！具体可参考我校往年录取情况，网址为http://zs.gpnu.edu.cn/bkzn/a2021nptgkbkzl.htm，谢谢                                                                             ,广东,2021
12,0 ,录取                            ,广东历史类31500名报考贵校，录取几率高吗？报考                                                                                                                           ,考生，你好！具体可参考我校往年录取情况，网址为http://zs.gpnu.edu.cn/bkzn/a2021nptgkbkzl.htm，谢谢                                                                             ,广东,2021
13,0 ,少数民族                          ,我是少数民族，高中以前也一直在少数民族地区读书，高中和高考不在少数民族地区，录取我的时候会按照少数民族录取吗？                                                                                             ,具体可咨询当地考试院，确定自己是否符合少数民族条件。                                                                                                                          ,广东,2021
14,0 ,少数民族                          ,我是少数民族，高中以前也一直在少数民族地区读书，录取我的时候会按照少数民族录取吗？                                                                                                           ,具体可自行当地考试院，确定自己是否符合少数民族考生条件。                                                                                                                        ,广东,2021
15,0 ,湖南理科考生513分                    ,您好！湖南理科513分想报考贵校，请问有希望被录取吗，谢谢                                                                                                                       ,考生，你好！具体可参考我校往年录取情况，网址为http://zs.gpnu.edu.cn/bkzn/a2021nptgkbkzl.htm，谢谢                                                                             ,湖南,2021
16,0 ,扩招                            ,请问贵校2021年扩招吗                                                                                                                                        ,考生，你好！具体可查看我校2021年招生计划，网址为http://zs.gpnu.edu.cn/bkzn/a2021nptgkbkzl.htm，谢谢                                                                          ,广东,2021
5 ,0 ,广东物理考生                        ,请问贵校专业组201物理师范大概要多少排位（广东省）                                                                                                                          ,考生可以参考往年录取情况和今年录取计划进行分析。去年最低排位84753                                                                                                                 ,广东,2021
6 ,0 ,咨询                            ,你好，请问贵校的音乐学和音乐表演专业的专业代码是什么？谢谢                                                                                                                       ,考生请查看招生专业目录。                                                                                                                                        ,广东,2021
7 ,0 ,福建考生                          ,老师好，我是物理类总分526，省排名39933，想报考贵校的数据科学与大数据技术，数字媒体技术，网络工程，有希望吗？服从调剂是否会被退档？                                                                               ,请参考我校往年在福建的专业录取情况。对投档到学校的考生，服从调剂且政审和体检都合格的话，学校不退档。                                                                                                  ,福建,2021
8 ,0 ,志愿填报                          ,老师您好珠海美术生术科223文化401综合总分495省内排位8265偏爱动画有没有希望进贵校的相应什么专业？                                                                                              ,美术类有7个普通专业，可以查看招生专业目录。在填报我校时，应结合往年录取情况和分数线进行分析，建议勾选“服从调剂”                                                                                           ,广东,2021
9 ,0 ,录取                            ,老师你好！请问贵州5万有把握被贵校录取吗？还有就是一些专业（比如软件工程）是必须去职业技术学校学习4年吗？                                                                                               ,请参考往年贵州录取情况，4+0协同培养，4年均在协同培养院校进行。                                                                                                                   ,贵州,2021
10,0 ,河南理科录取                        ,河南理科过一本线五分，排名十万九千，能上贵校吗                                                                                                                             ,请参考往年河南录取情况，采用“冲稳保”原则进行填报。                                                                                                                          ,河南,2021
11,0 ,录取                            ,请问广东文史类492分，排名56288，贵校录取的概率大吗？                                                                                                                      ,请参考往年录取情况，采用“冲稳保”原则进行填报。                                                                                                                            ,广东,2021
12,0 ,广东考生                          ,请问广东考生选物化政489分可以报贵校吗？                                                                                                                               ,请参考往年录取情况，采用“冲稳保”原则进行填报，建议勾选“服从调剂”。                                                                                                                 ,广东,2021
13,0 ,教师专项                          ,美术生合成总分452，排位2万，有机会报贵校教师专项计划吗？                                                                                                                      ,请参考往年录取情况，采用“冲稳保”原则进行填报，建议勾选“服从调剂”。                                                                                                                 ,广东,2021
14,0 ,关于志愿填报                        ,您好我是河源的一名考生我的排名在全省排七万三前多我想以后从事教育类想填报贵校的数学或英语专业但我看了一下贵校往年的最低录取排位为五万和六万我觉得填报贵校的这两个专业有点悬对此您有什么看法然后我想着填物理（师范）该专业的最低录取排位为79000多如被录取再转专业可以吗贵校对单科...[详细]   ,请参考往年录取情况，采用“冲稳保”原则进行填报，建议勾选“服从调剂”。转专业问题，如果被录取了，考生可以申请转专业，具体需咨询教务处有关规定。                                                                             ,广东,2021
15,0 ,#                             ,广东文史类60000名能报贵校吗                                                                                                                                    ,请参考往年录取情况，采用“冲稳保”原则进行填报，建议勾选“服从调剂”。                                                                                                                 ,广东,2021
16,0 ,招生                            ,您好，请问广东本科历史排位7.5w左右可以冲一下贵校的商务英语和应用心理学专业吗                                                                                                            ,请参考往年录取情况，采用“冲稳保”原则进行填报，建议勾选“服从调剂”。                                                                                                                 ,广东,2021
5 ,0 ,录取                            ,您好，请问广东历史类别考生排名65489有机会被贵校录取吗？谢谢                                                                                                                    ,请参考往年录取情况，采用“冲稳保”原则进行填报，建议勾选“服从调剂”。                                                                                                                 ,广东,2021
6 ,0 ,录取几率                          ,广东历史类考生，排名28092.请问被贵校法学专业录取的可能性高吗？                                                                                                                  ,参考往年录取情况，录取有很大希望。建议采用“冲稳保”原则进行填报，勾选“服从调剂”。                                                                                                          ,广东,2021
7 ,0 ,专业                            ,请问贵校有哪些非师范类的专业？                                                                                                                                     ,请考生查看招生专业目录。                                                                                                                                        ,广东,2021
8 ,0 ,报考                            ,"老师您好，陕西文科位次27621,455分有望被本校的金融学专业录取吗"                                                                                                               ,今年学校第一次在陕西招生。建议采用“冲稳保”原则进行填报，勾选“服从调剂”。                                                                                                              ,陕西,2021
9 ,0 ,农村教师专项计划                      ,你好，请问贵校的农村教师专项计划需要到哪些地区入职                                                                                                                           ,定向至韶关、河源、湛江等地，具体请查看招生专业目录。                                                                                                                          ,广东,2021
10,0 ,录取机率                          ,老师您好，请问贵校相较于去年，今年录取广东省历史类482分（排名64616）的考生机率大吗？                                                                                                      ,参考往年录取情况，建议采用“冲稳保”原则进行填报，勾选“服从调剂”。                                                                                                                  ,广东,2021
11,0 ,应届生关于校区的问题                    ,电气工程及其自动化专业第一年在哪个校区读？第二年在哪个校区，专业分流是什么意思？到时候专业是随学生自己的意愿还是什么来分？                                                                                       ,大一在河源校区，大二搬回广州校区。按大类招生的专业，大二时根据学生意愿和学习情况进行分流，届时会有相关分流说明。                                                                                            ,广东,2021
12,0 ,上广师几率大吗                       ,你好，我是广东的考生我想请问一下理科省排13万6冲一冲上广师能上的几率大吗                                                                                                               ,参考往年录取情况，建议采用“冲稳保”原则填报协同培养专业，并勾选“服从调剂”。                                                                                                             ,广东,2021
13,0 ,老师您好                          ,请问广东历史考生排名42021被贵校录取机会大吗                                                                                                                            ,参考往年录取情况，建议采用“冲稳保”原则填报协同培养专业，勾选“服从调剂”。                                                                                                              ,广东,2021
14,0 ,专业类                           ,您好。如果我报考贵校的英语师范专业，没有被录取，但是我服从调剂，我会被调剂到同一专业组的电子信息类，网络工程之类的专业吗（真的不擅长）谢谢）                                                                              ,调剂根据同一专业组计划尚有空缺的专业进行。                                                                                                                               ,广东,2021
15,0 ,录取                            ,请问广东历史生536分排名25947可以被录取吗？                                                                                                                           ,参考往年录取情况，录取有很大希望。建议采用“冲稳保”原则进行填报，勾选“服从调剂”。                                                                                                          ,广东,2021
16,0 ,想报考数学专业（师范类）                  ,老师您好！我是湖南考生，理科509分。排名72582和72867，请问能录上贵校数学专业吗？谢谢                                                                                                    ,参考往年录取情况，建议采用“冲稳保”原则进行填报，勾选“服从调剂”。                                                                                                                  ,湖南,2021
5 ,0 ,专业所在校区                        ,请问贵校数字媒体技术专业和智能科学与技术专业第二到四年所在的广州校区是哪个校区？是白云校区吗？                                                                                                     ,第二至第四年搬回广州校区。具体校区以实际安排为准。                                                                                                                           ,广东,2021
6 ,0 ,录取                            ,老师你好，贵州考生文史526分，排名19200，有机会冲吗                                                                                                                       ,参考往年录取情况，建议采用“冲稳保”原则进行填报，勾选“服从调剂”。                                                                                                                  ,贵州,2021
7 ,0 ,录取                            ,你好，我想请问一下，广东历史类考生，排名3万多，有进入贵校的几率大吗？                                                                                                                 ,参考往年录取情况，录取有很大希望。建议采用“冲稳保”原则进行填报，勾选“服从调剂”。                                                                                                          ,广东,2021
8 ,0 ,录取                            ,你好广东历史排7万多名可以报该校什么专业组                                                                                                                               ,请参考往年录取情况，结合今年招生专业目录进行考虑。                                                                                                                           ,广东,2021
9 ,0 ,请问改校专业组208209210是什么类型的        ,请问改校专业组208209210是什么类型的？                                                                                                                             ,208.历史科目组，209.历史科目组-少数民族生，210.历史科目组-协同培养类。具体请查看招生专业目录。                                                                                              ,广东,2021
10,0 ,关于少数民族考生                      ,请问少数民族考生的专业组代码是什么，在志愿书上没有看到专业组代码，只有具体专业的代码，谢谢~                                                                                                      ,今年各专业组设置统一使用招生代码：10588。具体查阅招生专业目录。                                                                                                                  ,广东,2021
11,0 ,咨询                            ,你好，我是广东考生，选的是物理化学生物，今年高考成绩是516，排位是111712，有没有希望报考贵校                                                                                                  ,参考往年录取情况，录取还是有希望。建议采用“冲稳保”原则进行填报，勾选“服从调剂”。                                                                                                          ,广东,2021
12,0 ,内设专科的专业有哪些？怎样去填志愿？            ,内设专科的专业有哪些？怎样去填志愿？                                                                                                                                  ,学校今年无专科招生专业。                                                                                                                                        ,广东,2021
13,0 ,老师好，我是江西美术生                   ,老师你好，美术专业342.43分，文化388，综合516.18.提前批次综合排名5354，普通批次综合排名5516名，被贵校录取的机会大吗？                                                                              ,参考往年录取情况，建议采用“冲稳保”原则进行填报，勾选“服从调剂”。                                                                                                                  ,江西,2021
14,0 ,转专业                           ,你好！我想问一下贵校美术生转专业需要什么条件吗，一般什么时候才可以转，会不会很困难转专业                                                                                                        ,考生进校后可申请专业，具体请咨询学校教务处。                                                                                                                              ,广东,2021
15,0 ,录取概率                          ,理科14万的排名有录取的可能吗                                                                                                                                     ,参考往年录取情况，建议采用“冲稳保”原则冲一冲，勾选“服从调剂”。                                                                                                                   ,广东,2021
16,0 ,咨询                            ,你好我是2021届历化地考生我的成绩时534排名27276可以报考本校的英语专业吗本校的英语专业是在哪个校区                                                                                              ,参考往年录取情况，建议采用“冲稳保”原则可以冲一冲，勾选“服从调剂”。第一年在河源校区，第二至第四年在广州校区                                                                                             ,广东,2021
5 ,0 ,新校区招生                         ,您好，请问一下今年新校区招生计划大致是怎么安排的。                                                                                                                           ,河源校区约8000人                                                                                                                                          ,广东,2021
6 ,0 ,录取                            ,我排名九万五能进车辆工程吗                                                                                                                                       ,参考往年录取情况，录取有希望。建议采用“冲稳保”原则进行填报，勾选“服从调剂”。                                                                                                            ,北京,2021
7 ,0 ,新校区招生                         ,您好，请问新校区招生计划大致是怎么安排的。                                                                                                                               ,河源校区约8000人                                                                                                                                          ,广东,2021
8 ,0 ,大类招生后大二怎么分专业？                 ,老师:您好！请问贵校大类招生后，大二分专业是按平时测评和大一的期末成绩综合考虑吗？                                                                                                           ,根据考生意愿和学习等情况进行分流，具体由教务处和所在学院进行解释说明。                                                                                                                 ,云南,2021
9 ,0 ,排名十二万有希望上贵校吗？                 ,排名12万有希望上贵校吗？                                                                                                                                       ,参考往年录取情况，可以冲一冲，建议勾选“服从调剂”                                                                                                                           ,广东,2021
10,0 ,分数                            ,你好，请问在湖南有历史专科招生计划吗？如有，那近三年有最低分数吗？                                                                                                                   ,我校无专科招生计划。                                                                                                                                          ,湖南,2021
11,0 ,好好咨询                          ,近视750度能报考贵校的生物科学师范类吗？                                                                                                                               ,我校无生物科学师范类专业，请查看招生专业目录。                                                                                                                             ,广东,2021
12,0 ,关于报考                          ,你好，广东考生物政地527分，排位97160，想报考贵校计算机类、网络工程及相关专业，录取概率有多大？                                                                                                 ,参考往年录取情况，录取有希望，建议采用“冲稳保”原则进行填报，勾选“服从调剂”。                                                                                                            ,广东,2021
13,0 ,录取                            ,广东理工486分，排名153691能报贵校吗                                                                                                                              ,参考往年录取情况，建议采用“冲稳保”原则填报，勾选“服从调剂”                                                                                                                     ,广东,2021
14,0 ,录取                            ,广东省理工486分，排名153691能报考贵校吗                                                                                                                            ,参考往年录取情况，建议采用“冲稳保”原则填报，勾选“服从调剂”                                                                                                                     ,广东,2021
15,0 ,2021志愿                        ,您好老师，想问一下艺术类专业第一年在河源校区，第二年肯定转到白云校区对吗？                                                                                                               ,第一年在河源校区，第二年搬回广州校区。具体校区以实际安排为准。                                                                                                                     ,广西,2021
16,0 ,录取                            ,您好，请问广东省历史选科排位7.5w左右可以报贵校的商务英语专业吗，或者有其他专业可报吗                                                                                                        ,参考往年录取情况，建议采用“冲稳保”原则填报，勾选“服从调剂”                                                                                                                     ,广东,2021
5 ,0 ,咨询                            ,请问我是广东理科排位在21000左右，有机会上贵校吗？                                                                                                                         ,参考往年录取情况，录取有希望，建议采用“冲稳保”原则填报，勾选“服从调剂”                                                                                                               ,广东,2021
6 ,0 ,我想咨询一下本校少数民族民族班               ,云南文科436是否能被贵校录取                                                                                                                                     ,学校少数民族班是广东省内计划。                                                                                                                                     ,云南,2021
7 ,0 ,录取                            ,往年最低位次是多少                                                                                                                                           ,请咨询当地招生办，学校无外省位次情况。                                                                                                                                 ,云南,2021
8 ,0 ,高考咨询                          ,您好，我是广东考生，选科历生政，成绩排位26442，想咨询几个问题：1.贵校录取标准的排位大概在哪；2.贵校的主要专业是什么；3.贵校的考研是怎样的；4.宿舍条件如何？                                                                ,1.排位可参考往年录取情况。2.我校设有72个本科专业，今年招生涉及9个大类70个专业方向。3.学校积极鼓励毕业生考研，学生考研学校省内外均有，如中山大学、华南师范大学、暨南大学等。4.宿舍安装有空调，标准为4-6人间（以实际安排入住为准）。                           ,广东,2021
9 ,0 ,今年523分（历史类）可以上贵校吗             ,今年523分排名3万多可以上贵校吗                                                                                                                                   ,参考往年录取情况，建议采用“冲稳保”原则进行填报，勾选“服从调剂”                                                                                                                   ,广东,2021
10,0 ,招生                            ,老师好！我想问一下贵校今年在广西文科招生有什么专业？法学招多少人？                                                                                                                   ,广西文科招生18人，法学未招生。具体请查看招生专业目录。                                                                                                                        ,广西,2021
11,0 ,关于分流                          ,关于大类招生的专业组，第二年怎样分流师范专业类与非师范专业类？是按成绩划分呢还是学生自行选择                                                                                                      ,根据考生意愿和学习等情况进行划分。届时由教务处和所在学院进行解释说明。                                                                                                                 ,广东,2021
12,0 ,民族班                           ,老师好！我想问一下民族班都有哪些专业？                                                                                                                                 ,少数民族班为广东省计划，物理类24个，历史类15个，详见招生专业目录。                                                                                                                 ,广西,2021
13,0 ,录取                            ,老师好！我想问一下广西文科的最低投档分数线是多少？                                                                                                                           ,2020年为494分                                                                                                                                          ,广西,2021
14,0 ,咨询农村教师专项计划                    ,我是选的是物理类的，但我想参加农村教师专项计划的美术专业，我能不能填报这个志愿，谢谢                                                                                                          ,考生，你好！根据招考要求，你是否有参加广东省美术术科统考，如有，则可以填报该志愿。                                                                                                           ,广东,2021
15,0 ,高考咨询                          ,你好，我是广东的历史类考生我想问一下贵校1.转专业的条件2.能不能修双学位3.今年贵校是否招收人力资源管理和健康服务与管理专业的广东考生？人力资源管理专业和健康服务与管理专业分别在哪个校区就读？4.选专业的具体条件5.录取时是否设置专业级差和调档比例？6.贵校的宿舍环境如何？最后想...[详细],考生，你好！关于转专业问题，新生入学后可参加创新实验班选拔，实现转专业，另外也可提出转专业申请。关于“双学位”问题，我校暂未实行双学位，但设有法律、会计、金融、英语、日语等辅修专业，面向毕业生设有“第二学士学位”计划。关于专业问题，我校设有人力资源管理专业（新生第一年在...[详细]      ,广东,2021
16,0 ,录取几率                          ,老师好，广东考生排名8万8千左右，录取几率有多大                                                                                                                            ,您好，录取几率还是挺大的                                                                                                                                        ,广东,2020
5 ,0 ,投档                            ,1、若成功投档贵校且服从调剂，是一定不会被退档和被录取吗？2、第一条适用于贵校与深信院的协同培养专业的录取规则吗？                                                                                           ,您好，一般服从调剂不会被退档                                                                                                                                      ,广东,2020
6 ,0 ,湖南编导文科生                       ,湖南编导文科生，文化531（高于二本线5分，排名29167），专业联考211，综合总分742。请问填报贵校广播电视编导专业的录取机率高吗？谢谢老师。                                                                          ,您好，可参考2019年数据http://zs.gpnu.edu.cn/info/1016/2696.htm                                                                                               ,湖南,2020
7 ,0 ,请问，贵校能修双学位吗？有保研计划吗？           ,请问，贵校能修双学位吗？有保研计划吗？                                                                                                                                 ,你好，都没有                                                                                                                                              ,广东,2020
8 ,0 ,河南心理学                         ,河南文科554，排名23278，有希望录取吗                                                                                                                              ,您好，http://zs.gpnu.edu.cn/info/1016/2695.htm可以参考19年数据                                                                                                ,河南,2020
9 ,0 ,计算机科学与技术做新疆多少分可以上。            ,新疆招15名，你们是升级本科的学校吗。                                                                                                                                 ,您好，我校是公办本科院校。                                                                                                                                       ,新疆,2020
10,0 ,录取                            ,广东省排名8万2左右能否稳上贵校                                                                                                                                    ,您好，录取几率较大。                                                                                                                                          ,广东,2020
11,0 ,广东录取                          ,老师您好，我今年双过线排名是726，请问有机会被贵校录取吗？                                                                                                                      ,您好，我校2019年编导专业最低排位是725，可以尝试冲一下。                                                                                                                     ,广东,2020
