ID,标签,标题                            ,问题                                                                                                                                                                    ,答案                                                                                                                                                                                                                                     ,省份 ,年份
6 ,0 ,录取                            ,湖北物理639位次4405可以吗                                                                                                                                                      ,“中大招生”微信小程序，有今年招生计划、历年录取分数、湖北招生组招宣行程和联系方式，可深入沟通了解。                                                                                                                                                                                     ,湖北 ,2021
7 ,0 ,关于填报与退档                       ,广东理工考生：有轻度色觉异常（色弱）和某单色误识，可报贵校专业组202（含计算机类、经济类、数学类、物理类共6大类）吗？若可报，服从调剂，调档后会被退档吗?谢谢！                                                                                     ,可以报。服从调剂不退档                                                                                                                                                                                                                            ,广东 ,2021
8 ,0 ,河南考生                          ,河南省排名7791有可能报考化学专业吗                                                                                                                                                   ,“中大招生”微信小程序，有今年招生计划、历年录取分数、河南招生组招宣行程和联系方式，可深入沟通了解。                                                                                                                                                                                     ,河南 ,2021
9 ,0 ,视力                            ,老师，您好！请问贵校在广东省2021年普通高等学校招生专业目录中的专业组202（015、016、017、018、019、020）的分流专业有视力限制吗？麻烦您能帮我解答一下吗？                                                                              ,不受限                                                                                                                                                                                                                                    ,广东 ,2021
10,0 ,色弱与某单色误识                      ,广东考生：中山大学今年按专业组大类招生，有的专业组和大类里部分大类或专业对色弱与单色识别有限制，有些无限制，若服从调剂，提档后会不会因此而可能退档（服从调剂）?谢谢！                                                                                   ,临床医学（8年制）、临床医学类（广州）、临床医学类（深圳）、护理学、生医工实验班，今年我校只有以上4个大类色盲色弱受限，其他都不限。                                                                                                                                                                     ,广东 ,2021
11,0 ,请问外国语学院专业毕业生去向是？              ,请问外国语学院专业毕业生去向是？保研率有多少呢？                                                                                                                                              ,“中大招生”微信小程序，院系介绍，可查看院系介绍和联系电话。                                                                                                                                                                                                         ,广东 ,2021
12,0 ,录取                            ,请问黑龙江理科位次960能进贵校的经济学专业吗？分流是什么意思呢？谢谢！                                                                                                                                  ,“中大招生”微信小程序，有今年招生计划、历年录取分数、黑龙江招生组招宣行程和联系方式，可深入沟通了解。                                                                                                                                                                                    ,黑龙江,2021
13,0 ,录取和排名                         ,您好我是西藏自治区高考596排名163，报名国家专项的生物医学工程，去年你们在西藏的招收排名是多少啊                                                                                                                    ,http://admission.sysu.edu.cn/zs01/zs01c/fs02/1390307.htm可参考我校历年录取分数，欢迎填报我校                                                                                                                                                             ,西藏 ,2021
14,0 ,转专业要求                         ,请问大学转专业对绩点，排名，，人数比例等要求                                                                                                                                                ,每个院系要求不同，每学年的第二学期会发布通知。                                                                                                                                                                                                                ,广东 ,2021
15,0 ,强基计划咨询                        ,老师你好，我想问一下强基计划入围了之后，那个准考证什么时候会出来                                                                                                                                      ,请关注招生本科招生网的公告                                                                                                                                                                                                                          ,重庆 ,2021
16,0 ,关于专业组                         ,老师您好，我是历史类考生，若是报中大的专业的话我想问，比如经管类中包含往年招得非常高的经济学类和相对冷门的旅游管理类，那我这个分数可以够到往年的旅游管理类但是却够不到经济学类，这样的话报经管类风险高吗                                                                  ,平行志愿，可大胆填报。                                                                                                                                                                                                                            ,广东 ,2021
17,0 ,视力                            ,请问数学类(数学实验班，分流专业详见招生官网)(数学与应用数学)对视力有要求么                                                                                                                               ,没有                                                                                                                                                                                                                                     ,辽宁 ,2021
18,0 ,1.专业级差2.退档                    ,1.请问有设置专业级差吗2.请问新高考无调剂是否会有因除体检以外的原因提档后被退档                                                                                                                             ,我校在各省实施满足考生专业志愿的政策。具体为：零调剂、认加分、无级差、不退档。考生报满不重复的专业志愿不会调剂到未报考的志愿、我校认可各省对考生的加分、专业录取无级差分、政审和体检合格不退档。                                                                                                                                       ,辽宁 ,2021
19,0 ,民族班转专业                        ,我是广西考生，我报民族班只有海洋科学这一块，我能以后转专业到经济学类去嘛                                                                                                                                  ,大二下学期可以申请转专业。                                                                                                                                                                                                                          ,广西 ,2021
5 ,0 ,我是吉林省考生，老师您好！                 ,理科超出一本线43分可以冲中大吗？谢谢！                                                                                                                                                  ,中大招生微信小程序可查询吉林历年录取分数和吉林招生组招宣形成、联系方式。                                                                                                                                                                                                   ,吉林 ,2021
6 ,0 ,新疆少数民族考生                      ,我是新疆单列类（选考民族语文）的考生，能报考贵校吗？328分超一本线24分全疆排名994                                                                                                                          ,能。http://admission.sysu.edu.cn/zs01/zs01c/fs03/1390308.htm中大本科招生网可查询理念民族班录取分数，也可以查询分省招生计划。                                                                                                                                             ,新疆 ,2021
7 ,0 ,报考录取                          ,您好，我是河南理科考生，今年649分，省排4630，请问有把握冲击本校吗？                                                                                                                                 ,”中大招生“微信小程序，可查询今年招生计划、历年录取分数、河南招生组招宣行程和联系方式，可深入咨询。                                                                                                                                                                                     ,河南 ,2021
8 ,0 ,招生                            ,是否招海南少数民族班？479能上贵校吗？                                                                                                                                                  ,招收。民族班学生高考成绩需达到我校在海南普通本科批次投档分数线下40分以内。                                                                                                                                                                                                 ,海南 ,2021
9 ,0 ,河南                            ,河南理科631.9815名，服从调剂，能报你们学校吗                                                                                                                                            ,”中大招生“微信小程序，可查询今年招生计划、历年录取分数、河南招生组招宣行程和联系方式，可深入咨询。                                                                                                                                                                                     ,河南 ,2021
10,0 ,录取                            ,老师您好，请问广西区文科位次430能否有机会被贵校录取                                                                                                                                           ,”中大招生“微信小程序，可查询今年招生计划、历年录取分数、广西招生组招宣行程和联系方式，可深入咨询。                                                                                                                                                                                     ,广西 ,2021
11,0 ,录取                            ,请问河南理科652分，排名4022，可以在贵校报考什么专业?                                                                                                                                        ,”中大招生“微信小程序，可查询今年招生计划、历年录取分数、河南招生组招宣行程和联系方式，可深入咨询。                                                                                                                                                                                     ,河南 ,2021
12,0 ,高水平运动队                        ,麻烦问下什么时候能通知我高水平运动队是否录取                                                                                                                                                ,获得我校高水平运动队资格考生请按照各省招办要求填报志愿。我校将根据各省投档情况进行录取。                                                                                                                                                                                           ,辽宁 ,2021
13,0 ,高校专项录取                        ,请问一下湖南理工科616分六千多名，通过了贵校的高校专项初审，在特殊志愿批填报贵校的高校专项有望被录取吗？                                                                                                                 ,获得我校高校专项入选资格考生须按照各省级招生考试机构有关规定填报我校高考志愿，我校按公布的分省计划，按投档考生高考成绩从高到低录取。                                                                                                                                                                     ,湖南 ,2021
14,0 ,转专业                           ,录取到中山大学后，不管是什么专业，到第二年了，学生要是想转专业都可以申请转的吗、                                                                                                                              ,按跨院系大类招生和培养的，一年级结束后分流进入相应院系专业培养。进入院系后，每学年第二学期均可再根据学生兴趣和未来职业选择申请转专业。按院系专业招生和培养的，每学年第二学期均可根据学生兴趣和未来职业选择申请转专业。                                                                                                                            ,广东 ,2021
15,0 ,国家专项                          ,西藏汉族理科考生，得分640，排名50多，国家专项能被贵校录取吗？                                                                                                                                     ,http://admission.sysu.edu.cn/zs01/zs01c/fs02/1390307.htm中大本科招生网可查看历年国家专项录取分数，你的分数很高，非常欢迎报考。除了国家专项，你也可以报考我校普通批次专业。”中大招生“微信小程序，可查询今年招生计划、历年录取分数。                                                                                         ,西藏 ,2021
16,0 ,高校专项                          ,河南高校专项理科分数线                                                                                                                                                           ,获得我校高校专项资格，且高考成绩达到一本线，就可以填报我校高校专项计划志愿。我校将按照公布的分省专业计划，按投档考生成绩从高到低录取。                                                                                                                                                                    ,河南 ,2021
17,0 ,报考                            ,宁夏考生文科578，有希望报考贵校吗？                                                                                                                                                   ,”中大招生“微信小程序，可查询今年招生计划、历年录取分数、宁夏招生组招宣行程和联系方式，可深入咨询。                                                                                                                                                                                     ,宁夏 ,2021
18,0 ,录取                            ,请问贵校存在退档处理吗？                                                                                                                                                          ,我校在各省实施满足考生专业志愿的政策。具体为：零调剂、认加分、无级差、不退档。考生报满不重复的专业志愿不会调剂到未报考的志愿、我校认可各省对考生的加分、专业录取无级差分、政审和体检合格不退档。                                                                                                                                       ,贵州 ,2021
19,0 ,外语专业没有基础校测不合格会退档吗             ,如果被调剂到外语专业，因为没有基础而校测不合格会退档吗？                                                                                                                                          ,不会。我校外语专业为零起点班。                                                                                                                                                                                                                        ,广东 ,2021
5 ,0 ,马克思主义专业                       ,请问中山大学有开始马克思主义理论专业吗？如果有，本人是广东物理考生，无法报该专业，可以先选择别的专业，之后再转吗？转专业有什么要求吗？转完了要重修课程吗？                                                                                         ,我校本科招生没有马克思主义理论专业，会在大一学生中选拔学生就读。                                                                                                                                                                                                       ,广东 ,2021
6 ,0 ,录取                            ,山西考生理科624分1874名有可能能被什么专业录取，                                                                                                                                           ,可查询“中大招生”本科招生网，上面有今年招生计划，历年录取分数，山西招生组联系方式和招宣行程，进入深入咨询。                                                                                                                                                                                 ,山西 ,2021
7 ,0 ,请问历史系(珠海)与历史系(广州)在学生培养方向上有什么不同,会有侧重点或发展方向的差别吗？                                                                                                                                                       ,本科阶段培养方案类似，研究生的方向会有侧重                                                                                                                                                                                                                  ,广东 ,2021
8 ,0 ,转专业                           ,贵校今年在内蒙古的国家专项计划（本科提前B）只有海洋科学类，入学后可以转专业吗                                                                                                                               ,可以申请转专业                                                                                                                                                                                                                                ,内蒙古,2021
9 ,0 ,浙江理科生649能进中山大学吗               ,有无适合专业，进了能转专业吗                                                                                                                                                        ,可查看“中大招生”小程序，上面有浙江省招生计划、历年录取分数、浙江招生组联系方式和招宣行程，可深入咨询。我校可自由申请转专业。                                                                                                                                                                        ,浙江 ,2021
10,0 ,专业咨询                          ,请问安徽考生被录取之后可以在贵校转口腔医学专业吗？                                                                                                                                             ,专业分流与转专业：最大程度满足学生个性化发展需求。按跨院系大类招生和培养的，一年级结束后分流进入相应院系专业培养。进入院系后，每学年第二学期均可再根据学生兴趣和未来职业选择申请转专业。按院系专业招生和培养的，每学年第二学期均可根据学生兴趣和未来职业选择申请转专业。                                                                                                   ,安徽 ,2021
11,0 ,5+3一体化                        ,请问去年在四川招考的“口腔医学（5+3一体化）”专业，今年为什么没有看到呢                                                                                                                                 ,我校2021年实行大类招生，口腔医学（5+3一体化）属于临床医学类（广州，医学实验班）的分流专业，不在大一直接招生。                                                                                                                                                                             ,四川 ,2021
12,0 ,高校专项最终入选条件                    ,请问贵校的高校专项最终入选资格是否只需要过一本线即可？                                                                                                                                           ,一本线上的考生，按投档成绩按招生计划择优录取                                                                                                                                                                                                                 ,贵州 ,2021
13,0 ,录取                            ,湖南考生，选科为物理化学生物，总分627，排名4343，有机会通过贵校国家专项被录取吗                                                                                                                           ,http://admission.sysu.edu.cn/zs01/zs01c/fs02/1390307.htm可查看历年国家专项录取分数。欢迎报考                                                                                                                                                             ,湖南 ,2021
14,0 ,高校专项计划咨询                      ,高校专项未被贵校录取会影响后续录取吗能看到往年贵校高校专项录取最低分数吗                                                                                                                                  ,我校高校专项2021年第一年实行分省分专业计划，暂无往年录取分数                                                                                                                                                                                                       ,湖南 ,2021
15,0 ,高校专项                          ,口腔医学和临床医学包括在高校专项里面吗                                                                                                                                                   ,没有                                                                                                                                                                                                                                     ,重庆 ,2021
16,0 ,卓越人才计划是什么                     ,卓越人才计划是什么？有什么具体要求？                                                                                                                                                    ,卓业人才计划是培养计划。                                                                                                                                                                                                                           ,广东 ,2021
17,0 ,数学专业要求                        ,请问贵校数学系对高考数学分数有单独要求么                                                                                                                                                  ,没有                                                                                                                                                                                                                                     ,广东 ,2021
18,0 ,录取                            ,"江西,理工2988名,能冲贵校？"                                                                                                                                                    ,可查询中大招生小程序，上面有历年录取分数和江西招生组联系方式和招宣行程。                                                                                                                                                                                                   ,江西 ,2021
19,0 ,转专业                           ,请问贵校支持其他大类学生转专业转入医学类吗？                                                                                                                                                ,临床医学不接受转专业                                                                                                                                                                                                                             ,云南 ,2021
5 ,0 ,录取                            ,老师，我是内蒙古文科考生，高考成绩587，自治区排名810，能否报考贵校？                                                                                                                                 ,可查询中大招生小程序，上面有历年录取分数和内蒙古招生组联系方式和招宣行程。                                                                                                                                                                                                  ,内蒙古,2021
6 ,0 ,录取                            ,湖南省物理641分，2068名，有机会填报贵校的临床医学吗。                                                                                                                                        ,可查询中大招生小程序，上面有历年录取分数，湖南招生组联系方式和招宣行程。                                                                                                                                                                                                   ,湖南 ,2021
7 ,0 ,高校专项                          ,我高校专项报了贵校初审也已通过且过了本省一本线但却未在贵校高校专项入选名单中，请问这种情况是否已经不能报贵校了？                                                                                                              ,中山大学2021年高校专项计划入选资格名单公示http://admission.sysu.edu.cn/zs01a/1389902.htm                                                                                                                                                                  ,贵州 ,2021
8 ,0 ,高校专项计划                        ,高校专项计划包含专业，是否包含软件工程?                                                                                                                                                  ,http://admission.sysu.edu.cn/zs01/zs01b/1391339.htm我校高校专项计划分省分专业计划已公布                                                                                                                                                                  ,河南 ,2021
9 ,0 ,2021年物理类专业组202和专业组204有无特征要求?  ,在2021年招生目录上查到，中山大学专业组203的特征要求;不招色盲色弱。请问专业组202和204有无特征要求？如有色盲色弱（但在日常生活中能分辨各种色彩，包括红绿灯等）或深度近视的，能否报专业组202或专业组204？                                                         ,202和204不限                                                                                                                                                                                                                              ,广东 ,2021
10,0 ,报考                            ,河南省位次5586有没有希望报考贵校计算机专业？                                                                                                                                              ,可查询“中大招生”小程序，上面有今年计划，历年录取分数，河南招生组行程和联系方式                                                                                                                                                                                               ,河南 ,2021
11,0 ,中大物理扩招了吗                      ,请问今年中山大学物理专业是扩招了吗，物理专业的校区是不是都搬去了广州？                                                                                                                                   ,我校2021年是实行大类招生，大一新生全部在广州校区南校园培养，招生变化可查询http://admission.sysu.edu.cn/zs01a/1390552.htm                                                                                                                                                  ,广东 ,2021
12,0 ,高校专项计划                        ,您好，请问对于获得该校高校专项计划资格的考生未过一本线，那么高校专项计划是否可以继续发挥作用？还是说考生可以自由填报高校？                                                                                                         ,未过一本线则不予录取                                                                                                                                                                                                                             ,河南 ,2021
13,0 ,大类招生                          ,请问中山大学大类招生（想学临床医学）如果学习临床医学需要在系里边多少名                                                                                                                                   ,高考高分有保障，大一刻苦能逆袭。最关键是看学生是否品学兼优、德智体美劳全面发展。具体为：高考成绩位于大类内本省前15%且学业成绩在大类内前50%的学生可在大类内任选专业；学业成绩在大类内前15%的学生可在大类内任选专业。其他学生按大一学业成绩进行专业分流。外国语言文学类专业入校后...[详细]                                                                                    ,河南 ,2021
14,0 ,生物医学工程                        ,请问眼睛一眼度数在300度，一眼度数在500度，视力这样校正后在1.0。请问可以报考生物医学工程专业吗？                                                                                                                  ,可以                                                                                                                                                                                                                                     ,新疆 ,2021
15,0 ,若投档成功且服从调剂有没有可能退档             ,若志愿填报了某个专业且成功投档，服从调剂的情况下有没有可能退档                                                                                                                                       ,政审、体检合格，服从调剂不退档                                                                                                                                                                                                                        ,广东 ,2021
16,0 ,志愿填报问题                        ,湖南考生，623分，全省5088名，可以填报贵校什么专业？麻烦给个参考。能够冲击一下搏一搏的专业也可告知一下。                                                                                                               ,可用“中大招生”小程序查询我校湖南历年录取分数、湖南招生组宣传形成和联系电话，进行深入咨询。平行志愿之下，欢迎填报。                                                                                                                                                                             ,湖南 ,2021
17,0 ,高水平运动队                        ,那我还需要打电话确认一下收到没，你们招办的电话一直打不通，没人接                                                                                                                                      ,如果没有收到会联系你的，放心                                                                                                                                                                                                                         ,辽宁 ,2021
18,0 ,高水平运动队                        ,我问下我把成绩电子版发到你们学校邮箱了，还用传真一份吗，我看招生简章上写的需要传真，早上我接了你们的电话不用，发电子版就行，我想再确定一下                                                                                                 ,发了邮箱就可以，不用再传真。                                                                                                                                                                                                                         ,辽宁 ,2021
