ID,标签,标题                              ,问题                                                                                                                                                                ,答案                                                                                                                                                                                                                                                                                 ,省份 ,年份
15,0 ,广东省物理考生，分数544，排名76074，有希望报考贵校   ,请问广东省物理考生，分数544，排名76074，有希望报考贵校吗？                                                                                                                                 ,你好！我校2020年理科录取最低排位49000名，供您参考。                                                                                                                                                                                                                                                     ,广东 ,2021
16,0 ,招生                              ,"如果我报考贵校的第一个专业没有被录取,那么接下来会怎么处理"                                                                                                                                   ,会按照你填写的第二、第三个专业进行检索。如果填报的专业都没被录取到，且不服从调剂，则会被退档。                                                                                                                                                                                                                                    ,广东 ,2021
17,0 ,录取                              ,广东文科考生509分43302名有机会被贵校录取英语师范专业吗？                                                                                                                                  ,你好！我校2020年录取最低排位是12000名，供你参考。                                                                                                                                                                                                                                                      ,广东 ,2021
18,0 ,医学院                             ,汕头大学医学院今年打算招收多少广东考生                                                                                                                                               ,你好！我校招生计划详情可登陆zs.stu.edu.cn查询。                                                                                                                                                                                                                                                     ,广东 ,2021
19,0 ,东校区招生                           ,您好，请问东校区今年的招生的计划大致是怎么安排？                                                                                                                                          ,你好！东海岸校区尚未正式启用。                                                                                                                                                                                                                                                                    ,广东 ,2021
5 ,0 ,录取机率                            ,广东理科生，85947名，可以报读贵校吗？什么专业组录取机会大？                                                                                                                                  ,你好！我校2020年理科录取最低排位49000，供你参考。                                                                                                                                                                                                                                                      ,广东 ,2021
6 ,0 ,护理专业录取位次                        ,广东物理类考生排位17.4万位，有机会被护理专业录取吗？                                                                                                                                      ,你好！护理学去年在提前批次录取，今年在本科批次。建议大胆填报，冲一冲。                                                                                                                                                                                                                                                ,广东 ,2021
7 ,0 ,招生                              ,物理类576被汕大录取机会大吗?                                                                                                                                                  ,你好！这个位次可以选择大部分专业。建议第一志愿报考，并服从专业调剂。                                                                                                                                                                                                                                                 ,广东 ,2021
8 ,0 ,汕头大学                            ,请问一下，文科生如果服从调剂，541分有机会冲一下吗？                                                                                                                                       ,你好！我校2020年文科录取最低排位12000名，可以将汕大填在第一位，服从专业调剂，冲一冲。                                                                                                                                                                                                                                    ,广东 ,2021
9 ,0 ,学费                              ,请问今年还有学费全额奖励计划吗？                                                                                                                                                  ,你好！有的。                                                                                                                                                                                                                                                                             ,广东 ,2021
10,0 ,河南                              ,河南理科561，一本线超43，排名61408，有希望报告贵校理工科类专业吗？如果被调剂，有机会转专业吗？谢谢                                                                                                            ,你好！建议冲一冲。我校有三次申请转专业的机会。                                                                                                                                                                                                                                                            ,河南 ,2021
11,0 ,录取可能性大吗？                        ,你好，广东理科排名16万左右，有机会被贵校吗？                                                                                                                                           ,您好！2020年汕头大学理科最低排位是42438.供你参考。                                                                                                                                                                                                                                                     ,广东 ,2021
12,0 ,录取可能性                           ,广东总分559排名14420录取几率大吗                                                                                                                                              ,你好！建议冲一冲，服从专业调剂。                                                                                                                                                                                                                                                                   ,广东 ,2021
13,0 ,录取概率                            ,1.贵校需要校考才能报考吗？只参加了统考2.如果不需要，重庆美术统考240（满300）文化485投档分226.2（排名625）冲设计学有多大录取概率？顺便想问一下近几年贵校在重庆的最低录取分                                                                   ,你好！我校在重庆没有美术类的招生计划。                                                                                                                                                                                                                                                                ,重庆 ,2021
14,0 ,分差                              ,按去年的最低分差，43分能上汕大吗                                                                                                                                                 ,可以冲一冲。具体需结合报考专业往年的情况。。                                                                                                                                                                                                                                                             ,河南 ,2021
15,0 ,临床医学江苏考生                        ,2021年江苏考生，物理类预估590分，省内位次2.5万名左右，不想填服从调剂，录取贵校的临床5年制专业希望大吗？多谢回复！                                                                                                    ,您好！今年是第一年新高考改革，过往数据参考意义有限。如想增加被录取几率，建议是服从专业调剂。                                                                                                                                                                                                                                     ,江苏 ,2021
16,0 ,关于转专业                           ,请问入学后，可以转专业吗？如可以，转专业的条件和次数如何规定？谢谢                                                                                                                                 ,符合学校转专业要求的，可以根据学校通知申请。                                                                                                                                                                                                                                                             ,广东 ,2021
17,0 ,招生                              ,请问贵校今年招收云南的文史类考生吗？                                                                                                                                                ,您好！我校今年在云南没有招生计划。                                                                                                                                                                                                                                                                  ,云南 ,2021
18,0 ,请问过渡校区在哪里                       ,有专业级差吗？                                                                                                                                                           ,我们不设专业级差。过渡校区在汕头大学斜对面汕头市金平区大学路叠金工业区汕头市卫生学校（汕头大学斜对面）                                                                                                                                                                                                                                ,四川 ,2020
