ID,标签,标题                            ,问题                                                                                                                                                 ,答案                                                                                                                                                                                                                 ,省份 ,年份
16,0 ,广东物理类                         ,545分，排位75431，能录取吗？                                                                                                                                 ,我校202、203、204专业组，除康复治疗学、法医学、医学检验技术之外，其他专业都有机会录取。                                                                                                                                                                   ,广东 ,2021
17,0 ,地方专项                          ,地方专项教师，户籍是要符合实施30个县才能报的吗？如清远市，茂名市这些人不可而以报吗？                                                                                                        ,我校没有地方专项教师招生计划。                                                                                                                                                                                                    ,广东 ,2021
18,0 ,新疆单列，理科，351分可以录取吗             ,我昨天咨询过，你们问我是不是预科班，我问的是预科班，如果可以录取，预科完了，你们分配什么专业                                                                                                     ,预科班共医学检验技术、护理学、预防医学、药学、信息管理与信息系统几个专业，根据学生高考成绩和预科成绩分专业。                                                                                                                                                             ,新疆 ,2021
19,0 ,录取                            ,老师：您好！我是一名广东文科（历史+政治+化学，安徽金寨农村户口）考生的家长，孩子高考未考好，总分：521，省排：34866，想优报贵校口腔医学，有机会吗？希望抽时回复，谢谢！                                                           ,没有机会，口腔医学只招物理类考生。                                                                                                                                                                                                  ,广东 ,2021
5 ,0 ,转专业                           ,预防医学进去，再转专业去麻醉学可能有多大                                                                                                                               ,转专业到临床、麻醉这类专业学生需要大一所有必修课程总分排在本专业的前10%才有机会申请。                                                                                                                                                                       ,广东 ,2021
6 ,0 ,卫生专项是本科吗                      ,请问卫生专项是提前批专科还是本科？需要在提前批报志愿吗，还是在本科批次报，被提前录取？                                                                                                        ,本科提前批报考和录取。                                                                                                                                                                                                        ,广东 ,2021
7 ,0 ,录取                            ,广东历史类考生484排名62826被贵校录取的概率大吗                                                                                                                        ,应该进不了，我校历史类最低约4万名左右。                                                                                                                                                                                               ,广东 ,2021
8 ,0 ,报考                            ,你好，我是广东省历史系学生，排名三万七，被您校录取的可能性大吗？有专业推荐吗？                                                                                                            ,录取机率比较大，我校207组除应用心理学，其他专业都有机会。                                                                                                                                                                                     ,广东 ,2021
9 ,0 ,录取                            ,吉林文科477吉林省排位7296报考贵校有希望吗                                                                                                                           ,录取机率比较大，建议报考。                                                                                                                                                                                                      ,吉林 ,2021
10,0 ,咨询录取情况                        ,老师您好，广东考生，历史类选科化学/政治，508分44060排名，是否有机会就读贵校。                                                                                                        ,上线我校可能性比较小，慎重报考。                                                                                                                                                                                                   ,广东 ,2021
11,0 ,咨询                            ,广东医科大学与广东食品药品职业学院协同培养，毕业证是否和正常的专业一样？是否可以正常考研？                                                                                                      ,毕业证一样，可以考研。                                                                                                                                                                                                        ,广东 ,2021
12,0 ,录取                            ,你好广东历史考生省排三万八左右能冲一下吗而且看到今年学校历史类有扩招                                                                                                                 ,我校207组有机会录取，欢迎报考。                                                                                                                                                                                                  ,广东 ,2021
13,0 ,广东理科生                         ,选科物理化学生物的考生总分510，排位12万，能进入贵校的临床医学，中药，药学和康复治疗技术等等专业么                                                                                                ,临床医学，中药，药学和康复治疗技术等专业录取可能性非常小。                                                                                                                                                                                      ,江西 ,2021
14,0 ,广东历生地                         ,排位4w3能冲上广医的护理学或者预防医学的概率多少                                                                                                                          ,历史4w3上线我校所有专业可能性不大。                                                                                                                                                                                                ,广东 ,2021
15,0 ,广东历化生                         ,广东历化生，成绩525，排位32969，想报贵校的医学检验技术专业，因为上年是理科的，排位没法参照，请问有机会录取该专业吗                                                                                      ,第一年历史，分数不好预测，医学检验技术专业可能有一定难度，但该组的其他专业也是非常热门的医技类专业，欢迎报考。                                                                                                                                                            ,广东 ,2021
16,0 ,地方专项                          ,如果选了地方专项到定点工作后再考研会不会很难                                                                                                                             ,地方专项毕业后不需要到定点地方工作，卫生专项才需要到定向就业，考研需提前跟定向单位协商。                                                                                                                                                                       ,广东 ,2021
17,0 ,色弱                            ,右眼裸眼视力4.4，彩色图案及彩色数码检查正常，医师意见专业受限，这种属于色盲色弱吗？                                                                                                        ,彩色图案及彩色数码检查正常就不属于色盲色弱。                                                                                                                                                                                             ,江西 ,2021
18,0 ,广东历史类                         ,我排名28698，531分可以上广东医科大吗？                                                                                                                            ,平行志愿，建议报考哈，看看历史类的那几个专业，都不错。                                                                                                                                                                                        ,广东 ,2021
19,0 ,地方专项                          ,想知道往年贵校的地方专项录取分数线                                                                                                                                  ,你好，请在微信小程序搜索“广东医招生”，点进去录取分数栏目，就可以看到，谢谢。                                                                                                                                                                            ,广东 ,2021
5 ,0 ,新疆单列351分可以录取吗                 ,我女儿新疆乌鲁木齐，单列班，得了351分，数学58分，特别想学医学，招生目录没有近三年分数线，填你们学校可以录取吗，她的排名是3661                                                                                ,你好，新疆预科班的吗？                                                                                                                                                                                                        ,新疆 ,2021
6 ,0 ,卫生专项录取                        ,可以问一下往年卫生专项录取的排名吗？还有学校对卫生专项录取时应届生是否会比复读生更加有优势呢？谢谢您的解答。                                                                                             ,你好，请在微信小程序搜索“广东医招生”，里面录取分数可以查找。分数优先录取，没有应届复读生之分，谢谢。                                                                                                                                                                ,广东 ,2021
7 ,0 ,历史类                           ,你好，广东考生，请问选科历史政治生物是否可以报考本校口腔医学技术专业，该专业对选科是否有要求.本人510分，排名42709.该专业排名80411，但要524分                                                                    ,你好，口腔医学技术首选物理历史均可，再选要求是化学，谢谢。                                                                                                                                                                                      ,广东 ,2021
8 ,0 ,希望录取                          ,广东历史生520排位3w6有望被应用心理学录取吗                                                                                                                           ,你好，去年应用心理学文科类录取最低3.1万排位，供你参考，谢谢                                                                                                                                                                                    ,广东 ,2021
9 ,0 ,外语选科问题                        ,如果是高考选择日语的话报考临床医学有没有什么影响                                                                                                                           ,没有影响，但是学校公共教学是外语。                                                                                                                                                                                                  ,广东 ,2021
10,0 ,录取                            ,河南理科考生，590分，省位次33462，超省分数线72分，能有幸被贵校医学系录取吗?可以报临床医学、口腔、眼科、基础医学哪个专业，医学系内服从调剂。                                                                        ,你好，河南临床医学去年录取最低排位2万，口腔医学2.2万，供你参考，谢谢                                                                                                                                                                               ,河南 ,2021
11,0 ,能否达到你校录取条件                    ,新疆哈密市二中就读，学校在伊州区，农村户口，高考成绩423，位次15287，能否达到你校二本录取条件，有没有什么录取特殊要求？                                                                                    ,你好，去年我校新疆二本录取最低分为药学的433分。供你参考，谢谢。                                                                                                                                                                                  ,新疆 ,2021
12,0 ,录取                            ,请问广东考生成绩496排位139388的能否被广医联合培养的生物医学工程录取呢？还有这种联合培养能否转专业呢？                                                                                            ,你好，这个位次不是稳妥，去年生工录取最低是13.4万。                                                                                                                                                                                        ,广东 ,2021
13,0 ,专业录取                          ,请问今年贵校对进档考生录取时，怎么录取？怎么分配专业的？今年贵州排名7152高考分数565                                                                                                      ,正式投档1:1，分数优先录取。依次检录你填写的专业志愿，去年贵州一本录取的最低排位在七千四百多，供你参考，谢谢                                                                                                                                                            ,贵州 ,2021
14,0 ,广东历化地                         ,全省排名31033有机会上哪些专业呢？医学检验和影像技术有没有可能呢？                                                                                                                ,你好，我校没有影像技术专业。平行志愿下，建议报考，拉开层次进行报考，谢谢                                                                                                                                                                               ,广东 ,2021
15,0 ,招生                            ,物理类学生536分能被口腔医学专业录取吗？                                                                                                                              ,你好，去年口腔医学录取最低排位3.8万，供你参考，谢谢。                                                                                                                                                                                       ,湖南 ,2021
16,0 ,老师您好                          ,请问广东历史考生排名42021被贵校录取机会大吗                                                                                                                           ,你好，去年我校文科类专业录取最低分接近4万，供你参考，谢谢                                                                                                                                                                                      ,广东 ,2021
17,0 ,广东选历史的分数520排位35918能上东莞校区护理学吗  ,广东选历史的分数520排位35918能上东莞校区护理学吗？                                                                                                                      ,你好，可以冲一下，护理去年录取最低接近4万。                                                                                                                                                                                             ,广东 ,2021
18,0 ,录取问题                          ,请问贵校录取时各专业间是否存在级差，还是分数优先                                                                                                                           ,分数优先，谢谢。                                                                                                                                                                                                           ,江西 ,2021
19,0 ,投档录取比例                        ,请问贵校投录比是1:1吗？承诺一经提档绝不退档吗？                                                                                                                          ,你好，1:1投档。                                                                                                                                                                                                          ,广东 ,2021
5 ,0 ,协办培养                          ,1、协办培养，深圳考生504，排12.8万有希望投入吗？2、毕业证和普通本科毕业证一样吗，毕业证上不会显示协办培养的相关信息吗？如协办单位公章？                                                                           ,不会，12.8万按去年分数有希望，建议报考，一样的，没有什么区别，不会显示其他单位的信息。                                                                                                                                                                      ,广东 ,2021
6 ,0 ,录取                            ,老师你好，四川理科考生成绩575分，排名35954，如果填国家专项，有希望被贵校录取吗                                                                                                        ,你好，去年四川国家专项录取最低分为608分，参考排位1.6万，供你参考，谢谢                                                                                                                                                                             ,四川 ,2021
7 ,0 ,录取                            ,您好，湖北考生历史类537排名21008有希望被贵校录取吗                                                                                                                      ,你好，去年文科类录取最低排位在1万3，供你参考，谢谢                                                                                                                                                                                         ,湖北 ,2021
8 ,0 ,广东地方专项计划是提前批吗                 ,广东地方专项计划需要提前报吗？不是贫困人口，只是农村地区的可以报吗？这个和去年最低排名差一千能上吗?今年的地方专项只有临床医学专业吗？                                                                                ,地方专项名单需要提前审核，并在阳光高考网通过，才可以报考谢谢。                                                                                                                                                                                    ,广东 ,2021
9 ,0 ,录取                            ,老师，你好，我是河北女孩理科，分数579，位次23927，报考医学实验技术希望大吗？                                                                                                         ,你好，河北医学实验技术去年录取最低3.2万左右，供你参考，谢谢。                                                                                                                                                                                   ,河北 ,2021
10,0 ,高考咨询                          ,广东历史类选修化学生物，排名五万＋的可以报考吗，或者说选历史的报考你们医学类的有机会吗                                                                                                        ,去年文科类录取最低在3.9万，今年新高考，不知情况如下，平行志愿，建议报考，谢谢                                                                                                                                                                           ,广东 ,2021
11,0 ,贵校的口腔医学在不同省有本一和本二，两者有什么区别？    ,同为口腔医学本一和本二是不是在教学和师资力量上相差很大                                                                                                                        ,学校只有一个口腔医学专业，如果省外还区分一二本招生，口腔医学都是一本招生。                                                                                                                                                                              ,湖南 ,2021
12,0 ,位次了解                          ,您好！广州考生，历史类，总分557，位次15189，中西医临床医学有希望吗？                                                                                                             ,你好，我们学校没有这个专业哈，谢谢。但是这个位次报考我们学校可以。                                                                                                                                                                                  ,广东 ,2021
13,0 ,江西美术生                         ,请问贵校今年是否招收艺术生                                                                                                                                      ,没有谢谢                                                                                                                                                                                                               ,江西 ,2021
14,0 ,预防医学到底是学什么的，有什么应用             ,预防医学到底是学什么的，有什么应用。难道预防医学单指检测这一方面的吗？                                                                                                                ,你好，详情请看下我们学校招生办公室推出来的，专业巡礼栏目，里面有专业详细的介绍，谢谢                                                                                                                                                                         ,广东 ,2021
15,0 ,关于湖南理科生报贵校                    ,湖南理科生在湖南排五万三，总分532可以报贵校吗，如果报考录取的概率多大，关于选专业可不可以给出一点建议，谢谢                                                                                            ,你好，去年湖南我们是二本招生，今年合并为本科批次，估计位次会有所提升。去年录取的康复治疗学在5.6万左右，信息管理与信息系统在5.7左右，药学在5.5左右，预防医学在5.6万左右，供你参考，谢谢。                                                                                                                 ,湖南 ,2021
16,0 ,录取                            ,老师，你好，河北理科579，位次23927，报考医学影像，儿科学希望大吗？                                                                                                              ,你好，河北医学影像学去年录取最低排位2.5万左右，儿科学去年没有招生，谢谢                                                                                                                                                                              ,河北 ,2021
17,0 ,咨询                            ,老师，您好，我是云南理科考生，高考考了503，位次四万七，可以报考贵校的什么二本专业呢？                                                                                                       ,你好，就去年的排位，二本录取最低排位在3.1万，谢谢                                                                                                                                                                                         ,云南 ,2021
18,0 ,视力问题                          ,近视可以报考医学检验技术吗                                                                                                                                      ,可以，谢谢                                                                                                                                                                                                              ,广东 ,2021
19,0 ,招生                            ,老师，你好，河北理科579，位次23927，报考临床医学有希望吗？                                                                                                                  ,你好，临床医学去年录取最低排位在2.3万左右，供你参考，谢谢                                                                                                                                                                                     ,河北 ,2021
5 ,0 ,专业                            ,在志愿填报辅助系统中，贵校有部分专业没有往年的录取数据，是为什么呢？                                                                                                                 ,你好，可能是新专业，谢谢，然后请看下我们招生网，或者“广东医招生”小程序，都可以看到往年数据谢谢                                                                                                                                                                   ,广东 ,2021
6 ,0 ,地方专项计划                        ,报考贵校医学类地方专项计划有什么要求？                                                                                                                                ,你好，地方专项计划是针对革命老区、贫困地区的考生，报考资格需要提前审批，谢谢                                                                                                                                                                             ,广东 ,2021
7 ,0 ,招生                            ,广东文科生509分43302名有希望被中医学录取吗                                                                                                                          ,你好，我们学校没有中医学哈，谢谢。我们去年文科录取最低排位在3.9万，供你参考，谢谢。                                                                                                                                                                        ,广东 ,2021
8 ,0 ,广东物理科                         ,我想请问一下，高考排名78000，报考贵校的药学专业稳吗？                                                                                                                      ,你好，药学去年录取最低排位在8万左右，数据供你参考谢谢。                                                                                                                                                                                       ,广东 ,2021
9 ,0 ,新疆单列类                         ,你好！新疆单列类预科班有哪些专业？                                                                                                                                  ,你好，新疆预科班有医学检验技术、护理学、预防医学、药学、信息管理与信息系统这几个专业，具体以最终公布为准，谢谢。                                                                                                                                                           ,新疆 ,2021
10,0 ,体检标准                          ,您好！请问如果身体健康状况属于不宜就读的情况（高度近视，其余均正常），在分数达线的情况下能否被贵校临床医学专业录取？谢谢。                                                                                      ,高度近视不影响哈，谢谢。                                                                                                                                                                                                       ,河北 ,2021
11,0 ,辽宁文科                          ,你好，分数高于本科控制线16分是否有机会报考贵校的本科专业?有什么专业推荐吗？贵校对我麻醉学和医学影像学需要多少分？                                                                                         ,"同学你好，感谢关注广东医科大学，去年辽宁录取最低排位是医学检验技术4万左右，今年我校在辽宁招生的专业都不错，根据自己的职业兴趣来选择哈。然后麻醉学去年排位是2.8万，医学影像学是3.6万，以上数据仅供你参考。如需进一步了解，欢迎致电：0769-22896175,。祝一切顺利！"                                                                       ,北京 ,2021
12,0 ,安徽文科生排名25862报考成功几率            ,我是安徽文科生省排名25862，想问报考贵校成功几率大吗？可以报考什么专业                                                                                                              ,你好，谢谢关注广东医科大学。去年安徽录取的文科专业，排位都不到2万，谢谢。                                                                                                                                                                              ,安徽 ,2021
13,0 ,临床医学专业录取                      ,多少分或者排位多少能被临床专业录取？谢谢~！                                                                                                                             ,你好，今年的录取分数线还没有出来哈。去年重庆临床医学专业最低排位是1万左右，数据供你参考，谢谢。                                                                                                                                                                   ,重庆 ,2021
14,0 ,录取                            ,老师您好，我是今年辽宁的考生504分42285位可以报考贵校的口腔专业嘛                                                                                                               ,你好，同学，谢谢关注。去年辽宁口腔医学录取最低排位在1.6万左右，去年在辽宁录取各个专业最低的是康复治疗学4.2万，数据供你参考，谢谢。祝一切顺利                                                                                                                                          ,辽宁 ,2021
15,0 ,安徽考生                          ,理科排名72738有机会被贵校录取吗                                                                                                                                 ,你好，同学，谢谢关注。就去年排位情况，在安徽录取的最低排位是7.5万，数据供你参考，欢迎报考！                                                                                                                                                                    ,安徽 ,2021
16,0 ,高考咨询                          ,你好，我是广东的历史类考生我想问一下贵校1.转专业的条件2.能不能修双学位3.今年贵校是否招收健康服务与管理专业的广东考生？该专业在哪个校区就读？4.选专业的具体条件5.录取时是否设置专业级差和调档比例？6.贵校的宿舍环境如何？最后想问问广东的历史类考生录取几率大吗？             ,这位同学你好，谢谢你的咨询。如你方便，请来电咨询0769-22896175，给你详细的解答，欢迎致电哈，谢谢。                                                                                                                                                            ,广东 ,2021
17,0 ,视力要求                          ,高考体检视力不合格的话，暑假去做激光手术矫正的话，那些对视力有要求的专业可不可以填报？                                                                                                        ,你好同学，我们对色盲色弱有要求，近视没要求，谢谢。欢迎报考！                                                                                                                                                                                     ,浙江 ,2021
18,0 ,关于视力                          ,贵校哪些专业有视力的要求？                                                                                                                                      ,你好，我们医药类的专业不招色盲色弱哈，近视的话，不影响，谢谢。                                                                                                                                                                                    ,广东 ,2021
19,0 ,关于视力                          ,贵校哪些专业有视力的要求？                                                                                                                                      ,你好，我们学校大部分专业不招色盲色弱，然后近视没影响哈，谢谢。                                                                                                                                                                                    ,广东 ,2021
5 ,0 ,地方专项计划                        ,地方专项计划只招收农村考生吗？城市户口可以吗？                                                                                                                            ,你好，地方专项计划是针对贫困地区和革命老区的考生，名单需经过阳光高考审核公示后才能报考谢谢。                                                                                                                                                                     ,广东 ,2021
6 ,0 ,排位                            ,老师好，请问今年的物理类位次能否直接参照去年的排位直接填报？                                                                                                                     ,可以参考哈，按往年，热门专业可能会有一些上升趋势，所以按照“冲稳保”来填报志愿哈。                                                                                                                                                                          ,广东 ,2021
7 ,0 ,口腔医学专业                        ,请问贵校2021年的口腔医学专业是否提供专接本？😊                                                                                                                         ,你好，我们学校专升本的专业只开设4个专业，护理、药学、中药学、预防医学，谢谢。                                                                                                                                                                            ,河北 ,2021
8 ,0 ,视力要求                          ,请问矫正视力在5，镜片度数在450~550之间，其他正常，能报医学类、智能医′学工程之类专业吗？                                                                                                   ,可以的，不是色盲色弱即可哈，谢谢。                                                                                                                                                                                                  ,广东 ,2021
9 ,0 ,专业                            ,老师好，请问我服从专业调剂后，若不喜欢这个专业，能否转专业或双修专业呢？转专业和双修专业又有什么条件要求？                                                                                              ,你好，转专业要入校后才能进行，学校有转专业和辅修专业制度，请你来电0769-22896175，我们详细和你说，谢谢。                                                                                                                                                         ,广东 ,2021
10,0 ,录取                            ,临床医学中东莞校区和湛江校区有什么区别，哪个更好？                                                                                                                          ,你好，只有校区的区别，其他没有，教学师资力量旗鼓相当。                                                                                                                                                                                        ,广东 ,2020
