ID,标签,标题                                      ,问题                                                                                                                                                          ,答案                                                                                                                                                                                                                                    ,省份 ,年份
5 ,0 ,录取                                      ,请问收区内吗                                                                                                                                                      ,收的                                                                                                                                                                                                                                    ,西藏 ,2021
6 ,0 ,关于就业                                    ,老师您好！报考康复治疗学专业好就业吗？                                                                                                                                         ,国家一流专业建设点，机会很多                                                                                                                                                                                                                        ,广东 ,2021
7 ,0 ,福建理科                                    ,您好！我是福建理科，考了608分，排名7660，可能上贵校吗，以后有机会可以转科吗，每个专业都可以考研吗，谢谢！                                                                                                    ,机会非常大，                                                                                                                                                                                                                                ,福建 ,2021
8 ,0 ,录取                                      ,你好，我是广东历史类考生，考分549，排位19045，报考贵校有多大希望。可以报考生物科学类专业吗                                                                                                           ,建议试试，有一定机会                                                                                                                                                                                                                            ,广东 ,2021
9 ,0 ,弱视可以学临床医学吗                              ,广东理科生595，排名26703，有弱视，左眼4.3，右眼5.2，不能矫正，可以学南方医科大学的临床医学吗                                                                                                       ,没有特别要求，但是这个分数可能进不了我校临床                                                                                                                                                                                                                ,广东 ,2021
10,0 ,录取                                      ,请问江苏理科13459名报考临床有希望吗？                                                                                                                                       ,有机会，可以试试                                                                                                                                                                                                                              ,江苏 ,2021
11,0 ,临床医学                                    ,老师您好，青海理科考生总分532，位次950，有机会上贵校的临床专业吗                                                                                                                         ,有一定机会                                                                                                                                                                                                                                 ,青海 ,2021
12,0 ,录取                                      ,理科生，广东省排位40102，有机会被贵校录取吗                                                                                                                                    ,可以试试，冲下                                                                                                                                                                                                                               ,广东 ,2021
13,0 ,转专业                                     ,您好，我想问下广东物理类报考贵校中医学后可以转临床吗？                                                                                                                                 ,可以的，有两次机会                                                                                                                                                                                                                             ,广东 ,2021
14,0 ,日语                                      ,学校收日语高考的学生吗                                                                                                                                                 ,收，但是大学期间，我们公共英语是英语                                                                                                                                                                                                                    ,广东 ,2021
15,0 ,录取                                      ,广西考生，成绩494，位次40211，有望录取贵校的口腔医学吗                                                                                                                             ,机会比较小                                                                                                                                                                                                                                 ,广西 ,2021
16,0 ,录取咨询                                    ,广东物理专业考生，583分，能被贵校本科录取吗                                                                                                                                     ,有机会                                                                                                                                                                                                                                   ,广东 ,2021
17,0 ,请问山东选科化地历，分数595省位19576，想报考法医学           ,是复读生，去年复读了一年。不大想服从调剂，只想学法医，请问有机会吗/机会大吗。                                                                                                                     ,可以试试，                                                                                                                                                                                                                                 ,山东 ,2021
18,0 ,专科                                      ,您好，请问广东文史类考生排名65923有机会被贵校专科护理学录取吗？录取的机会大吗？                                                                                                                  ,机会大                                                                                                                                                                                                                                   ,广东 ,2021
19,0 ,西藏考生                                    ,西藏理工考生，509，排名689，报贵校有希望吗？                                                                                                                                   ,有希望                                                                                                                                                                                                                                   ,西藏 ,2021
5 ,0 ,能否进入卓越班                                 ,广东省排名10004，分数625，能否进入临床医卓越班                                                                                                                                 ,有机会，临床五机会更大                                                                                                                                                                                                                           ,广东 ,2021
6 ,0 ,录取                                      ,河南理科考生，590分，省位次33462，超省分数线72分，能有幸被贵校医学系录取吗?可以报临床医学、口腔、眼科、基础医学哪个专业，医学系内服从调剂。                                                                                 ,机会比较小                                                                                                                                                                                                                                 ,河南 ,2021
7 ,0 ,报考                                      ,甘肃文科考生位次3458，可以报你校吗？                                                                                                                                        ,可以，机会很大                                                                                                                                                                                                                               ,甘肃 ,2021
8 ,0 ,报考                                      ,您好！广东文科考生，557排位15189，报考贵校中医学有希望吗？                                                                                                                           ,有一定机会                                                                                                                                                                                                                                 ,广东 ,2021
9 ,0 ,招生                                      ,请问河南理科女生二本压线走专科批次报贵校能否被录取？专科宿舍条件怎么样？有空调吗？                                                                                                                   ,机会大，有空调，跟本科一样                                                                                                                                                                                                                         ,河南 ,2021
10,0 ,专科能进南方医科大                               ,我438分，进南医科大的专科的几率大不大？能进南方医科大吗？                                                                                                                              ,有机会                                                                                                                                                                                                                                   ,广东 ,2021
11,0 ,湖北高考626分，7500名能上临床医学专业本硕博8年么？           ,湖北高考626分，7500名能上临床医学专业本硕博8年么？                                                                                                                               ,机会比较大                                                                                                                                                                                                                                 ,湖北 ,2021
12,0 ,能否入选                                    ,您好！我是浙江考生，选考科目化生地，位次32822，可以报考贵校的应用统计学（生物方向）或生物医学工程（本硕连读培养）吗？                                                                                               ,机会大                                                                                                                                                                                                                                   ,浙江 ,2021
13,0 ,临床八年制                                   ,如果报考贵校临床八年制，在毕业时能拿到规培证吗                                                                                                                                     ,需要1-2年规培                                                                                                                                                                                                                              ,河北 ,2021
14,0 ,临床医学                                    ,老师您好，我是安徽理科考生，596分，位次15740，报考贵校临床医学有希望吗？没有希望的话会不会调剂到护理专业？                                                                                                   ,临床机会小，其他专业机会大，应该不会调剂到护理                                                                                                                                                                                                               ,安徽 ,2021
15,0 ,湖北考生614，省排名11211，被贵校临床医学录取的概率大          ,湖北考生614，省排名11211，被贵校临床医学录取的概率大                                                                                                                              ,机会小                                                                                                                                                                                                                                   ,湖北 ,2021
16,0 ,河南文科466能报贵校专科吗？                         ,位次96122                                                                                                                                                     ,可以试试                                                                                                                                                                                                                                  ,河南 ,2021
17,0 ,分数                                      ,河北理科考生444，有望上贵校吗？                                                                                                                                           ,可以冲下，机会比较小                                                                                                                                                                                                                            ,河北 ,2021
18,0 ,录取                                      ,广东物理类再选科目化学生物成绩599排位24336有希望被贵校专业组207中的医学影像学专业录取吗？                                                                                                          ,有一定机会                                                                                                                                                                                                                                 ,广东 ,2021
19,0 ,录取                                      ,老师，你好，河北理科579，位次23927，报考康复医学希望大吗？                                                                                                                           ,专业+院校录取，建议试试，有机会                                                                                                                                                                                                                      ,河北 ,2021
5 ,0 ,广东                                      ,广东历史347分，有望读贵校护理专科吗？                                                                                                                                        ,机会小                                                                                                                                                                                                                                   ,广东 ,2021
6 ,0 ,转专业                                     ,请问想读到心仪的专业，大一可以转专业吗？转专业有没有什么限制和成绩要求？有没有那些专业是不允许转专业的？                                                                                                        ,没有限制，只要符合基本条件                                                                                                                                                                                                                         ,广东 ,2021
7 ,0 ,咨询录取录取分数线                               ,请问四川理科565能报贵校口腔专业嘛？                                                                                                                                         ,机会小                                                                                                                                                                                                                                   ,四川 ,2021
8 ,0 ,福建历史位次5765有机会上贵校吗                       ,如标题                                                                                                                                                         ,机会非常大                                                                                                                                                                                                                                 ,福建 ,2021
9 ,0 ,录取                                      ,我是湖南考生，今年高考分数为621，全省排名5643，请问填报贵校口腔医学有风险吗？被录取的可能性大吗？                                                                                                        ,有机会哦                                                                                                                                                                                                                                  ,湖南 ,2021
10,0 ,广东省理科考生，排名36791，报考贵校希望大吗                ,如上。                                                                                                                                                         ,建议试试                                                                                                                                                                                                                                  ,广东 ,2021
11,0 ,录取                                      ,您好，请问江西考生607，位次6965，有希望被贵校的临床医学专业录取吗？                                                                                                                       ,有一定机会，建议重点考虑其他专业                                                                                                                                                                                                                      ,江西 ,2021
12,0 ,招生                                      ,广东文科考生509分，省排43302有机会被中医学专业录取吗？                                                                                                                             ,机会很小                                                                                                                                                                                                                                  ,广东 ,2021
13,0 ,录取                                      ,海南高考433有机会报告贵校的专科吗                                                                                                                                          ,没有专科                                                                                                                                                                                                                                  ,海南 ,2021
14,0 ,新疆招生计划                                  ,贵校今年是否有新疆单列招生计划，具体什么专业                                                                                                                                      ,请查看当地招生部门公布的为准                                                                                                                                                                                                                        ,新疆 ,2021
15,0 ,能否报考贵校临床医学专业                            ,老师你好，我是甘肃理科考生，成绩541，名次为6477.可否报考贵校临床医学专业呢？谢谢！                                                                                                               ,有机会，试试                                                                                                                                                                                                                                ,甘肃 ,2021
16,0 ,录取                                      ,老师您好，我是今年辽宁的考生504分42285位可以报考贵校吗                                                                                                                             ,改革第一年，可以冲                                                                                                                                                                                                                             ,辽宁 ,2021
17,0 ,录取                                      ,江西考生575，位次16700录取概率大码                                                                                                                                       ,有机会试试，冲下                                                                                                                                                                                                                              ,江西 ,2021
18,0 ,入学咨询                                    ,老师您好，孩子右侧臂丛神经损伤导致右手功能障碍，可以报考贵校的相关专业吗？非常感谢！                                                                                                                  ,没有太大影响                                                                                                                                                                                                                                ,安徽 ,2021
19,0 ,报考                                      ,内蒙考生427，能报考贵校的口腔医学吗                                                                                                                                         ,有难度                                                                                                                                                                                                                                   ,内蒙古,2021
5 ,0 ,高考录取咨询                                  ,本人云南考生，高考成绩636，排名1966，是否有机会去到临床医学卓越创新班？？还有就是南方医科大学有没有什么身高，视力之类的限制，需要政审吗？                                                                                    ,机会很大，其他条件没有限制，没有政审                                                                                                                                                                                                                    ,云南 ,2021
6 ,0 ,加分                                      ,你好！我想问录取和选专业时是否看民族加分                                                                                                                                        ,临床8以外专业认可加分                                                                                                                                                                                                                           ,广西 ,2021
7 ,0 ,体检                                      ,眼睛近视超过800可以报考医学类专业吗                                                                                                                                         ,可以，但是要保护好眼睛哦                                                                                                                                                                                                                          ,广东 ,2021
8 ,0 ,位次问题                                    ,您好，我是江西省考生，位次为6900多，请问有希望进贵校的五年制临床医学吗？                                                                                                                      ,有一定机会的                                                                                                                                                                                                                                ,江西 ,2021
9 ,0 ,报考                                      ,老师，您好，请问可以入学后转入中医药学吗？                                                                                                                                       ,可以申请                                                                                                                                                                                                                                  ,内蒙古,2021
10,0 ,咨询                                      ,请问457排名77138有没有机会报考贵校                                                                                                                                       ,机会很小                                                                                                                                                                                                                                  ,云南 ,2021
11,0 ,高考咨询                                    ,贵校收云南的学生吗，看不看民族加分                                                                                                                                           ,临床8外都认可                                                                                                                                                                                                                               ,云南 ,2021
12,0 ,高考咨询                                    ,贵校收复读生吗                                                                                                                                                     ,一视同仁，都收                                                                                                                                                                                                                               ,云南 ,2021
13,0 ,报考                                      ,宁夏理科314，可以报贵校的专科吗？可以报什么专业                                                                                                                                   ,专科没有在宁夏招生                                                                                                                                                                                                                             ,宁夏 ,2021
14,0 ,日语考生                                    ,日语考生报的话有什么限制呢比如不可报的科目等                                                                                                                                      ,没有限制，但是我校公共教学是英语                                                                                                                                                                                                                      ,广东 ,2021
15,0 ,录取                                      ,请问广东全理选科排名三万左右临床医学系录取几率大不大                                                                                                                                  ,机会不大                                                                                                                                                                                                                                  ,广东 ,2021
16,0 ,滑档、排名                                   ,1、想请问如果我的高考分数达到临床医学系的录取线，但被滑档服从调配后会被分配到一些什么样的专业                                                                                                             ,我校是分数优先、遵循志愿原则                                                                                                                                                                                                                        ,广东 ,2021
17,0 ,口腔医学                                    ,请问贵校2021年的口腔医学专业是否提供专接本？😊                                                                                                                                  ,没有哦                                                                                                                                                                                                                                   ,河北 ,2021
18,0 ,体检标准                                    ,您好！请问如果身体健康状况属于不宜就读的情况（高度近视，其余均正常），在分数达线的情况下能否被贵校临床医学专业录取？谢谢。                                                                                               ,不影响                                                                                                                                                                                                                                   ,河北 ,2021
19,0 ,河南                                      ,河南文科598排名5502，报考中医学不可以通过学校考试转临床专业吗                                                                                                                          ,文科生不能学临床                                                                                                                                                                                                                              ,河南 ,2020
5 ,0 ,河南文科598                                 ,河南文科598排名5502录取希望怎么样，报考中医学之后可以转临床吗                                                                                                                          ,有机会。文科生不能学临床                                                                                                                                                                                                                          ,河南 ,2020
6 ,0 ,广东理科409，排位217089，有希望被贵校专科录取吗？           ,广东理科409，排位217089，有希望被贵校专科录取吗？                                                                                                                               ,机会不大                                                                                                                                                                                                                                  ,广东 ,2020
7 ,0 ,录取几率                                    ,广东理科考生，排名60666，有机会被贵校录取吗                                                                                                                                    ,机会比较小                                                                                                                                                                                                                                 ,广东 ,2020
8 ,0 ,排名问题                                    ,您好，我是福建的考生，如果要报考贵校的临床医学5年制的话，省排名大概要多少？谢谢                                                                                                                    ,http://portal.smu.edu.cn/bkzs/zsxin_xi/lqfs/lqfs2017_2019n.htm建议对比往年排位情况对比参考                                                                                                                                                          ,福建 ,2020
9 ,0 ,福建考生                                    ,请问福建文史排名5137，有希望进入贵校的吗                                                                                                                                      ,有机会                                                                                                                                                                                                                                   ,福建 ,2020
10,0 ,招生                                      ,今年应用心理学专业在浙江有招生计划吗？                                                                                                                                         ,没有呢                                                                                                                                                                                                                                   ,浙江 ,2020
11,0 ,录取                                      ,老师您好，请问贵校今年招文科专科生吗？我是广东文科考生，排位26085，我进入贵校的几率大吗？                                                                                                             ,招。几率大                                                                                                                                                                                                                                 ,广东 ,2020
12,0 ,咨询                                      ,江苏考生，理科，385分，选测A+B，省排名13500左右，能报贵校本一批临床医学专业吗？如录取到其它专业的话，以后有无转到临床专业的可能？                                                                                      ,"我校在江苏省按先分数后等级、分数优先的原则安排录取专业，选测科目的等级是BB及以上，等级顺序为A+A+→A+A→AA+→AA→A+B+→A+B→AB+→AB→B+A+→B+A→B+B+→B+B→BA+→BA→BB+→BB,同分同等级考生按数学、语文、外语科目的成绩（含附加分）从高到低排序。你这个排位的话是有机会的"                                                                       ,江苏 ,2020
13,0 ,录取                                      ,老师您好，请问广东省文科排位26085报考服从调剂有希望吗?                                                                                                                              ,希望不大                                                                                                                                                                                                                                  ,广东 ,2020
